date,value
2013-09-22,204
2013-09-29,192
2013-10-06,179
2013-10-13,131
2013-10-20,137
2013-10-27,129
2013-11-03,127
2013-11-10,142
2013-11-17,209
2013-11-24,175
2013-12-01,171
2013-12-08,165
2013-12-15,141
2013-12-22,85
2013-12-29,143
2014-01-05,212
2014-01-12,266
2014-01-19,403
2014-01-26,395
2014-02-02,417
2014-02-09,438
2014-02-16,357
2014-02-23,245
2014-03-02,339
2014-03-09,378
2014-03-16,408
2014-03-23,367
2014-03-30,538
2014-04-06,481
2014-04-13,511
2014-04-20,607
2014-04-27,654
2014-05-04,701
2014-05-11,825
2014-05-18,883
2014-05-25,862
2014-06-01,991
2014-06-08,776
2014-06-15,766
2014-06-22,776
2014-06-29,817
2014-07-06,761
2014-07-13,679
2014-07-20,721
2014-07-27,543
2014-08-03,515
2014-08-10,458
2014-08-17,409
2014-08-24,338
2014-08-31,291
2014-09-07,272
2014-09-14,274
2014-09-21,244
2014-09-28,237
2014-10-05,195
2014-10-12,186
2014-10-19,174
2014-10-26,129
2014-11-02,172
2014-11-09,189
2014-11-16,222
2014-11-23,205
2014-11-30,231
2014-12-07,266
2014-12-14,261
2014-12-21,196
2014-12-28,228
2015-01-04,350
2015-01-11,371
2015-01-18,451
2015-01-25,531
2015-02-01,653
2015-02-08,567
2015-02-15,629
2015-02-22,759
2015-03-01,1174
2015-03-08,1490
2015-03-15,1415
2015-03-22,1565
2015-03-29,1618
2015-04-05,2262
2015-04-12,2539
2015-04-19,3154
2015-04-26,3035
2015-05-03,3691
2015-05-10,4379
2015-05-17,4295
2015-05-24,3614
2015-05-31,3241
2015-06-07,3047
2015-06-14,2957
2015-06-21,2325
2015-06-28,1880
2015-07-05,1582
2015-07-12,1242
2015-07-19,1045
2015-07-26,925
2015-08-02,885
2015-08-09,821
2015-08-16,683
2015-08-23,529
2015-08-30,460
2015-09-06,395
2015-09-13,325
2015-09-20,260
2015-09-27,241
2015-10-04,173
2015-10-11,150
2015-10-18,122
2015-10-25,109
2015-11-01,117
2015-11-08,141
2015-11-15,145
2015-11-22,149
2015-11-29,185
2015-12-06,194
2015-12-13,175
2015-12-20,122
2015-12-27,104
2016-01-03,235
2016-01-10,256
2016-01-17,323
2016-01-24,472
2016-01-31,509
2016-02-07,542
2016-02-14,834
2016-02-21,890
2016-02-28,876
2016-03-06,965
2016-03-13,1007
2016-03-20,1157
2016-03-27,1494
2016-04-03,1740
2016-04-10,1931
2016-04-17,2581
2016-04-24,2977
2016-05-01,2873
2016-05-08,2501
2016-05-15,2595
2016-05-22,2433
2016-05-29,2091
2016-06-05,1872
2016-06-12,1827
2016-06-19,1355
2016-06-26,1262
2016-07-03,1282
2016-07-10,986
2016-07-17,999
2016-07-24,848
2016-07-31,753
2016-08-07,599
2016-08-14,637
2016-08-21,524
2016-08-28,319
2016-09-04,308
2016-09-11,306
2016-09-18,312
2016-09-25,271
2016-10-02,280
2016-10-09,243
2016-10-16,227
2016-10-23,214
2016-10-30,290
2016-11-06,367
2016-11-13,463
2016-11-20,426
2016-11-27,439
2016-12-04,303
2016-12-11,232
2016-12-18,157
2016-12-25,182
2017-01-01,323
2017-01-08,410
2017-01-15,589
2017-01-22,644
2017-01-29,802
2017-02-05,956
2017-02-12,1181
2017-02-19,1060
2017-02-26,1148
2017-03-05,1451
2017-03-12,1620
2017-03-19,1826
2017-03-26,2484
2017-04-02,2956
2017-04-09,3363
2017-04-16,2955
2017-04-23,2798
2017-04-30,1858
2017-05-07,1762
2017-05-14,1527
2017-05-21,1093
2017-05-28,998
2017-06-04,830
2017-06-11,573
2017-06-18,466
2017-06-25,456
2017-07-02,405
2017-07-09,289
2017-07-16,216
2017-07-23,259
2017-07-30,181
2017-08-06,172
2017-08-13,141
2017-08-20,105
2017-08-27,85
2017-09-03,91
2017-09-10,101
2017-09-17,74
2017-09-24,62
2017-10-01,67
2017-10-08,63
2017-10-15,62
2017-10-22,47
2017-10-29,73
2017-11-05,78
2017-11-12,65
2017-11-19,74
2017-11-26,48
2017-12-03,57
2017-12-10,62
2017-12-17,71
2017-12-24,47
2017-12-31,50
2018-01-07,49
2018-01-14,68
2018-01-21,71
2018-01-28,111
2018-02-04,110
2018-02-11,108
2018-02-18,95
2018-02-25,149
2018-03-04,129
2018-03-11,162
2018-03-18,147
2018-03-25,172
2018-04-01,222
2018-04-08,260
2018-04-15,207
2018-04-22,126
2018-04-29,111
2018-05-06,94
2018-05-13,100
2018-05-20,83
2018-05-27,75
2018-06-03,81
2018-06-10,90
2018-06-17,93
2018-06-24,102
2018-07-01,97
2018-07-08,61
2018-07-15,60
2018-07-22,61
2018-07-29,55
2018-08-05,77
2018-08-12,52
2018-08-19,60
2018-08-26,50
2018-09-02,54
2018-09-09,38
2018-09-16,46
2018-09-23,35
2018-09-30,33
2018-10-07,43
2018-10-14,29
2018-10-21,27
2018-10-28,21
2018-11-04,25
2018-11-11,17
2018-11-18,22
2018-11-25,14
2018-12-02,26
2018-12-09,24
2018-12-16,22
2018-12-23,28
2018-12-30,53
2019-01-06,41
2019-01-13,77
2019-01-20,73
2019-01-27,120
2019-02-03,137
2019-02-10,193
2019-02-17,220
2019-02-24,181
2019-03-03,243
2019-03-10,297
2019-03-17,324
2019-03-24,447
2019-03-31,701
2019-04-07,635
2019-04-14,586
2019-04-21,593
2019-04-28,703
2019-05-05,738
2019-05-12,755
2019-05-19,788
2019-05-26,709
2019-06-02,651
2019-06-09,711
2019-06-16,605
2019-06-23,525
2019-06-30,546
2019-07-07,508
2019-07-14,400
2019-07-21,368
2019-07-28,404
2019-08-04,356
2019-08-11,296
2019-08-18,260
2019-08-25,268
2019-09-01,231
2019-09-08,186
2019-09-15,167
2019-09-22,115
2019-09-29,113
2019-10-06,77
2019-10-13,72
2019-10-20,75
2019-10-27,95
2019-11-03,98
2019-11-10,84
2019-11-17,87
2019-11-24,97
2019-12-01,84
2019-12-08,68
2019-12-15,58
2019-12-22,38
2019-12-29,80
2020-01-05,130
2020-01-12,177
2020-01-19,210
2020-01-26,262
2020-02-02,458
2020-02-09,552
2020-02-16,629
2020-02-23,819
2020-03-01,898
2020-03-08,1063
2020-03-15,660
2020-03-22,530
2020-03-29,738
2020-04-05,901
2020-04-12,1107
2020-04-19,1224
2020-04-26,1122
2020-05-03,1042
2020-05-10,835
2020-05-17,814
2020-05-24,712
2020-05-31,766
2020-06-07,645
2020-06-14,767
2020-06-21,735
2020-06-28,688
2020-07-05,601
2020-07-12,598
2020-07-19,521
2020-07-26,462
2020-08-02,434
2020-08-09,379
2020-08-16,321
2020-08-23,256
2020-08-30,210
2020-09-06,169
2020-09-13,175
2020-09-20,136
2020-09-27,117
2020-10-04,111
2020-10-11,100
2020-10-18,100
2020-10-25,80
2020-11-01,93
2020-11-08,95
2020-11-15,113
2020-11-22,80
2020-11-29,92
2020-12-06,96
2020-12-13,87
2020-12-20,45
2020-12-27,11
2021-01-03,85
2021-01-10,86
2021-01-17,116
2021-01-24,138
2021-01-31,196
2021-02-07,215
2021-02-14,215
2021-02-21,227
2021-02-28,307
2021-03-07,332
2021-03-14,301
2021-03-21,341
2021-03-28,396
2021-04-04,626
2021-04-11,666
2021-04-18,854
2021-04-25,1084
2021-05-02,1290
2021-05-09,1556
2021-05-16,1579
2021-05-23,1655
2021-05-30,1970
2021-06-06,2159
2021-06-13,2080
2021-06-20,1865
2021-06-27,1815
2021-07-04,1739
2021-07-11,1593
2021-07-18,1331
2021-07-25,1129
2021-08-01,1083
2021-08-08,865
2021-08-15,755
2021-08-22,532
2021-08-29,415
2021-09-05,423
2021-09-12,361
2021-09-19,334
2021-09-26,289
2021-10-03,191
2021-10-10,205
2021-10-17,207
2021-10-24,209
2021-10-31,255
2021-11-07,220
2021-11-14,178
2021-11-21,194
2021-11-28,230
2021-12-05,266
2021-12-12,240
2021-12-19,131
2021-12-26,26
2022-01-02,115
2022-01-09,101
2022-01-16,102
2022-01-23,86
2022-01-30,170
2022-02-06,238
2022-02-13,384
2022-02-20,450
2022-02-27,590
2022-03-06,641
2022-03-13,727
2022-03-20,774
2022-03-27,984
2022-04-03,1351
2022-04-10,1413
2022-04-17,1675
2022-04-24,1719
2022-05-01,2268
2022-05-08,2622
2022-05-15,2787
2022-05-22,2431
2022-05-29,2618
2022-06-05,2395
2022-06-12,2133
2022-06-19,1819
2022-06-26,1459
2022-07-03,1135
2022-07-10,1013
2022-07-17,981
2022-07-24,970
2022-07-31,1058
2022-08-07,761
2022-08-14,785
2022-08-21,694
2022-08-28,529
2022-09-04,504
2022-09-11,420
2022-09-18,332
2022-09-25,315
2022-10-02,247
2022-10-09,216
2022-10-16,186
2022-10-23,132
2022-10-30,133
2022-11-06,165
2022-11-13,161
2022-11-20,143
2022-11-27,142
2022-12-04,106
2022-12-11,74
2022-12-18,47
2022-12-25,65
2023-01-01,163
2023-01-08,127
2023-01-15,170
2023-01-22,226
2023-01-29,240
2023-02-05,246
2023-02-12,274
2023-02-19,354
2023-02-26,482
2023-03-05,577
2023-03-12,561
2023-03-19,614
2023-03-26,581
2023-04-02,444
2023-04-09,543
2023-04-16,509
2023-04-23,476
2023-04-30,636
2023-05-07,689
2023-05-14,666
2023-05-21,615
2023-05-28,512
2023-06-04,475
2023-06-11,514
2023-06-18,424
2023-06-25,362
2023-07-02,340
2023-07-09,339
2023-07-16,291
2023-07-23,253
2023-07-30,272
2023-08-06,216
2023-08-13,210
2023-08-20,224
2023-08-27,188
2023-09-03,134
2023-09-10,133
2023-09-17,104
2023-09-24,88
2023-10-01,122
2023-10-08,85
2023-10-15,88
2023-10-22,86
2023-10-29,61
2023-11-05,78
2023-11-12,63
2023-11-19,84
2023-11-26,75
2023-12-03,81
2023-12-10,64
2023-12-17,26
2023-12-24,28
2023-12-31,77
2024-01-07,75
2024-01-14,106
2024-01-21,148
2024-01-28,182
2024-02-04,184
2024-02-11,213
2024-02-18,305
2024-02-25,442
2024-03-03,474
2024-03-10,471
2024-03-17,493
2024-03-24,502
2024-03-31,826
2024-04-07,890
2024-04-14,832
2024-04-21,662
2024-04-28,666
2024-05-05,532
2024-05-12,461
2024-05-19,420
2024-05-26,346
2024-06-02,351
2024-06-09,366
2024-06-16,304
2024-06-23,249
2024-06-30,291
2024-07-07,233
2024-07-14,184
2024-07-21,145
2024-07-28,176
2024-08-04,184
2024-08-11,153
2024-08-18,130
2024-08-25,107
2024-09-01,92
2024-09-08,95
2024-09-15,78
2024-09-22,90
2024-09-29,55
2024-10-06,60
2024-10-13,64
2024-10-20,61
2024-10-27,37
2024-11-03,46
2024-11-10,53
2024-11-17,83
2024-11-24,55
2024-12-01,47
2024-12-08,32
2024-12-15,45
2024-12-22,18
2024-12-29,21
2025-01-05,51
2025-01-12,62
2025-01-19,64
2025-01-26,63
2025-02-02,68
2025-02-09,89
2025-02-16,100
2025-02-23,73
2025-03-02,97
2025-03-09,145
2025-03-16,182
2025-03-23,208
2025-03-30,220
2025-04-06,220
2025-04-13,210
2025-04-20,198
2025-04-27,244
2025-05-04,254
2025-05-11,271
2025-05-18,203
2025-05-25,157
2025-06-01,142
2025-06-08,105
2025-06-15,111
2025-06-22,96
2025-06-29,130
2025-07-06,99
2025-07-13,102
2025-07-20,113
2025-07-27,123
2025-08-03,131
2025-08-10,127
2025-08-17,118
2025-08-24,68
2025-08-31,93
2025-09-07,86
2025-09-14,78
2025-09-21,85
2025-09-28,59
2025-10-05,64
2025-10-12,51
2025-10-19,51
2025-10-26,51
2025-11-02,62
2025-11-09,49
2025-11-16,75
2025-11-23,71
2025-11-30,85
2025-12-07,75
2025-12-14,53
2025-12-21,71
2025-12-28,69
2026-01-04,181
2026-01-11,155
2026-01-18,144
2026-01-25,190
2026-02-01,292
2026-02-08,196
2026-02-15,323
2026-02-22,440
2026-03-01,488
2026-03-08,238
2026-03-15,166
2026-03-22,201
2026-03-29,197
2026-04-05,241
2026-04-12,264
2026-04-19,315
2026-04-26,367
2026-05-03,575
2026-05-10,661
2026-05-17,806
2026-05-24,815
2026-05-31,793
2026-06-07,976
2026-06-14,1085
2026-06-21,1253
