date,value
2014-01-05,106
2014-01-12,114
2014-01-19,136
2014-01-26,180
2014-02-02,245
2014-02-09,268
2014-02-16,259
2014-02-23,170
2014-03-02,195
2014-03-09,236
2014-03-16,209
2014-03-23,304
2014-03-30,287
2014-04-06,319
2014-04-13,285
2014-04-20,367
2014-04-27,392
2014-05-04,500
2014-05-11,607
2014-05-18,562
2014-05-25,423
2014-06-01,344
2014-06-08,287
2014-06-15,277
2014-06-22,320
2014-06-29,314
2014-07-06,291
2014-07-13,200
2014-07-20,207
2014-07-27,199
2014-08-03,177
2014-08-10,185
2014-08-17,144
2014-08-24,116
2014-08-31,132
2014-09-07,126
2014-09-14,89
2014-09-21,119
2014-09-28,125
2014-10-05,133
2014-10-12,125
2014-10-19,117
2014-10-26,105
2014-11-02,181
2014-11-09,142
2014-11-16,127
2014-11-23,118
2014-11-30,142
2014-12-07,139
2014-12-14,143
2014-12-21,138
2014-12-28,110
2015-01-04,287
2015-01-11,350
2015-01-18,433
2015-01-25,405
2015-02-01,491
2015-02-08,546
2015-02-15,679
2015-02-22,867
2015-03-01,1124
2015-03-08,1318
2015-03-15,1400
2015-03-22,1588
2015-03-29,1368
2015-04-05,1977
2015-04-12,1588
2015-04-19,1339
2015-04-26,1067
2015-05-03,868
2015-05-10,724
2015-05-17,581
2015-05-24,439
2015-05-31,315
2015-06-07,249
2015-06-14,192
2015-06-21,142
2015-06-28,146
2015-07-05,107
2015-07-12,97
2015-07-19,91
2015-07-26,111
2015-08-02,80
2015-08-09,65
2015-08-16,63
2015-08-23,42
2015-08-30,40
2015-09-06,51
2015-09-13,45
2015-09-20,52
2015-09-27,47
2015-10-04,68
2015-10-11,46
2015-10-18,73
2015-10-25,51
2015-11-01,64
2015-11-08,63
2015-11-15,106
2015-11-22,98
2015-11-29,164
2015-12-06,186
2015-12-13,192
2015-12-20,207
2015-12-27,228
2016-01-03,475
2016-01-10,687
2016-01-17,1029
2016-01-24,1690
2016-01-31,2580
2016-02-07,3701
2016-02-14,5232
2016-02-21,5174
2016-02-28,5768
2016-03-06,4958
2016-03-13,4355
2016-03-20,3053
2016-03-27,2435
2016-04-03,2082
2016-04-10,2023
2016-04-17,1457
2016-04-24,1245
2016-05-01,1001
2016-05-08,938
2016-05-15,1018
2016-05-22,707
2016-05-29,656
2016-06-05,630
2016-06-12,443
2016-06-19,422
2016-06-26,351
2016-07-03,260
2016-07-10,281
2016-07-17,249
2016-07-24,136
2016-07-31,96
2016-08-07,143
2016-08-14,117
2016-08-21,137
2016-08-28,108
2016-09-04,96
2016-09-11,77
2016-09-18,75
2016-09-25,55
2016-10-02,52
2016-10-09,56
2016-10-16,39
2016-10-23,50
2016-10-30,37
2016-11-06,44
2016-11-13,60
2016-11-20,59
2016-11-27,70
2016-12-04,65
2016-12-11,52
2016-12-18,54
2016-12-25,70
2017-01-01,117
2017-01-08,127
2017-01-15,101
2017-01-22,121
2017-01-29,121
2017-02-05,86
2017-02-12,129
2017-02-19,196
2017-02-26,271
2017-03-05,366
2017-03-12,279
2017-03-19,238
2017-03-26,204
2017-04-02,263
2017-04-09,241
2017-04-16,240
2017-04-23,185
2017-04-30,200
2017-05-07,206
2017-05-14,139
2017-05-21,101
2017-05-28,148
2017-06-04,149
2017-06-11,177
2017-06-18,145
2017-06-25,100
2017-07-02,101
2017-07-09,98
2017-07-16,131
2017-07-23,98
2017-07-30,127
2017-08-06,172
2017-08-13,159
2017-08-20,142
2017-08-27,121
2017-09-03,116
2017-09-10,130
2017-09-17,129
2017-09-24,72
2017-10-01,93
2017-10-08,85
2017-10-15,110
2017-10-22,94
2017-10-29,108
2017-11-05,131
2017-11-12,90
2017-11-19,73
2017-11-26,74
2017-12-03,95
2017-12-10,103
2017-12-17,59
2017-12-24,71
2017-12-31,75
2018-01-07,87
2018-01-14,94
2018-01-21,81
2018-01-28,109
2018-02-04,143
2018-02-11,187
2018-02-18,229
2018-02-25,308
2018-03-04,392
2018-03-11,543
2018-03-18,520
2018-03-25,546
2018-04-01,798
2018-04-08,1003
2018-04-15,1152
2018-04-22,1163
2018-04-29,1185
2018-05-06,1065
2018-05-13,983
2018-05-20,1008
2018-05-27,863
2018-06-03,957
2018-06-10,1003
2018-06-17,843
2018-06-24,684
2018-07-01,719
2018-07-08,646
2018-07-15,719
2018-07-22,538
2018-07-29,513
2018-08-05,529
2018-08-12,453
2018-08-19,397
2018-08-26,369
2018-09-02,295
2018-09-09,292
2018-09-16,209
2018-09-23,190
2018-09-30,201
2018-10-07,179
2018-10-14,167
2018-10-21,139
2018-10-28,137
2018-11-04,147
2018-11-11,141
2018-11-18,113
2018-11-25,131
2018-12-02,107
2018-12-09,141
2018-12-16,101
2018-12-23,98
2018-12-30,118
2019-01-06,125
2019-01-13,130
2019-01-20,125
2019-01-27,107
2019-02-03,110
2019-02-10,184
2019-02-17,184
2019-02-24,203
2019-03-03,219
2019-03-10,352
2019-03-17,360
2019-03-24,433
2019-03-31,722
2019-04-07,991
2019-04-14,1157
2019-04-21,1190
2019-04-28,1523
2019-05-05,1430
2019-05-12,1508
2019-05-19,1688
2019-05-26,1733
2019-06-02,1629
2019-06-09,1436
2019-06-16,1352
2019-06-23,1160
2019-06-30,1212
2019-07-07,1183
2019-07-14,1089
2019-07-21,1015
2019-07-28,914
2019-08-04,1010
2019-08-11,731
2019-08-18,564
2019-08-25,502
2019-09-01,491
2019-09-08,383
2019-09-15,374
2019-09-22,304
2019-09-29,246
2019-10-06,266
2019-10-13,251
2019-10-20,193
2019-10-27,130
2019-11-03,150
2019-11-10,124
2019-11-17,118
2019-11-24,146
2019-12-01,102
2019-12-08,94
2019-12-15,96
2019-12-22,96
2019-12-29,91
2020-01-05,98
2020-01-12,157
2020-01-19,167
2020-01-26,217
2020-02-02,232
2020-02-09,195
2020-02-16,168
2020-02-23,188
2020-03-01,240
2020-03-08,252
2020-03-15,200
2020-03-22,73
2020-03-29,82
2020-04-05,100
2020-04-12,123
2020-04-19,176
2020-04-26,205
2020-05-03,214
2020-05-10,233
2020-05-17,216
2020-05-24,239
2020-05-31,248
2020-06-07,251
2020-06-14,311
2020-06-21,234
2020-06-28,287
2020-07-05,244
2020-07-12,202
2020-07-19,147
2020-07-26,140
2020-08-02,126
2020-08-09,100
2020-08-16,89
2020-08-23,44
2020-08-30,65
2020-09-06,56
2020-09-13,54
2020-09-20,44
2020-09-27,50
2020-10-04,32
2020-10-11,42
2020-10-18,32
2020-10-25,18
2020-11-01,25
2020-11-08,33
2020-11-15,37
2020-11-22,31
2020-11-29,33
2020-12-06,25
2020-12-13,20
2020-12-20,16
2020-12-27,6
2021-01-03,28
2021-01-10,33
2021-01-17,28
2021-01-24,31
2021-01-31,45
2021-02-07,28
2021-02-14,36
2021-02-21,37
2021-02-28,32
2021-03-07,43
2021-03-14,39
2021-03-21,36
2021-03-28,30
2021-04-04,56
2021-04-11,83
2021-04-18,103
2021-04-25,91
2021-05-02,137
2021-05-09,146
2021-05-16,169
2021-05-23,137
2021-05-30,208
2021-06-06,133
2021-06-13,116
2021-06-20,116
2021-06-27,120
2021-07-04,123
2021-07-11,99
2021-07-18,98
2021-07-25,94
2021-08-01,102
2021-08-08,112
2021-08-15,120
2021-08-22,77
2021-08-29,59
2021-09-05,88
2021-09-12,79
2021-09-19,61
2021-09-26,77
2021-10-03,63
2021-10-10,76
2021-10-17,78
2021-10-24,81
2021-10-31,94
2021-11-07,89
2021-11-14,94
2021-11-21,122
2021-11-28,90
2021-12-05,97
2021-12-12,96
2021-12-19,59
2021-12-26,7
2022-01-02,53
2022-01-09,61
2022-01-16,63
2022-01-23,49
2022-01-30,63
2022-02-06,109
2022-02-13,119
2022-02-20,178
2022-02-27,263
2022-03-06,343
2022-03-13,502
2022-03-20,560
2022-03-27,694
2022-04-03,909
2022-04-10,1177
2022-04-17,1874
2022-04-24,2175
2022-05-01,2270
2022-05-08,2253
2022-05-15,2772
2022-05-22,2691
2022-05-29,2877
2022-06-05,2524
2022-06-12,2082
2022-06-19,1860
2022-06-26,1527
2022-07-03,1455
2022-07-10,1383
2022-07-17,1201
2022-07-24,1096
2022-07-31,1079
2022-08-07,981
2022-08-14,786
2022-08-21,627
2022-08-28,519
2022-09-04,377
2022-09-11,335
2022-09-18,291
2022-09-25,217
2022-10-02,200
2022-10-09,162
2022-10-16,155
2022-10-23,158
2022-10-30,107
2022-11-06,45
2022-11-13,36
2022-11-20,44
2022-11-27,24
2022-12-04,20
2022-12-11,18
2022-12-18,5
2022-12-25,32
2023-01-01,117
2023-01-08,106
2023-01-15,118
2023-01-22,119
2023-01-29,150
2023-02-05,107
2023-02-12,102
2023-02-19,138
2023-02-26,161
2023-03-05,161
2023-03-12,127
2023-03-19,211
2023-03-26,289
2023-04-02,396
2023-04-09,489
2023-04-16,464
2023-04-23,324
2023-04-30,323
2023-05-07,233
2023-05-14,229
2023-05-21,216
2023-05-28,171
2023-06-04,108
2023-06-11,142
2023-06-18,151
2023-06-25,122
2023-07-02,96
2023-07-09,122
2023-07-16,100
2023-07-23,92
2023-07-30,109
2023-08-06,95
2023-08-13,65
2023-08-20,83
2023-08-27,73
2023-09-03,72
2023-09-10,74
2023-09-17,107
2023-09-24,107
2023-10-01,98
2023-10-08,91
2023-10-15,97
2023-10-22,81
2023-10-29,137
2023-11-05,126
2023-11-12,124
2023-11-19,149
2023-11-26,104
2023-12-03,131
2023-12-10,139
2023-12-17,148
2023-12-24,61
2023-12-31,135
2024-01-07,122
2024-01-14,146
2024-01-21,139
2024-01-28,164
2024-02-04,216
2024-02-11,389
2024-02-18,767
2024-02-25,948
2024-03-03,1204
2024-03-10,1309
2024-03-17,1175
2024-03-24,899
2024-03-31,1024
2024-04-07,901
2024-04-14,795
2024-04-21,639
2024-04-28,505
2024-05-05,504
2024-05-12,397
2024-05-19,341
2024-05-26,262
2024-06-02,243
2024-06-09,227
2024-06-16,224
2024-06-23,297
2024-06-30,319
2024-07-07,269
2024-07-14,275
2024-07-21,202
2024-07-28,228
2024-08-04,222
2024-08-11,189
2024-08-18,154
2024-08-25,141
2024-09-01,142
2024-09-08,127
2024-09-15,138
2024-09-22,122
2024-09-29,90
2024-10-06,125
2024-10-13,116
2024-10-20,102
2024-10-27,140
2024-11-03,117
2024-11-10,97
2024-11-17,94
2024-11-24,115
2024-12-01,111
2024-12-08,120
2024-12-15,133
2024-12-22,101
2024-12-29,64
2025-01-05,87
2025-01-12,90
2025-01-19,124
2025-01-26,120
2025-02-02,114
2025-02-09,144
2025-02-16,154
2025-02-23,167
2025-03-02,180
2025-03-09,237
2025-03-16,222
2025-03-23,236
2025-03-30,251
2025-04-06,262
2025-04-13,252
2025-04-20,348
2025-04-27,335
2025-05-04,283
2025-05-11,231
2025-05-18,241
2025-05-25,167
2025-06-01,172
2025-06-08,178
2025-06-15,153
2025-06-22,229
2025-06-29,281
2025-07-06,212
2025-07-13,256
2025-07-20,315
2025-07-27,304
2025-08-03,308
2025-08-10,322
2025-08-17,326
2025-08-24,205
2025-08-31,189
2025-09-07,239
2025-09-14,231
2025-09-21,198
2025-09-28,182
2025-10-05,159
2025-10-12,129
2025-10-19,126
2025-10-26,111
2025-11-02,107
2025-11-09,128
2025-11-16,96
2025-11-23,89
2025-11-30,88
2025-12-07,60
2025-12-14,79
2025-12-21,61
2025-12-28,70
2026-01-04,158
2026-01-11,187
2026-01-18,223
2026-01-25,207
2026-02-01,218
2026-02-08,243
2026-02-15,368
2026-02-22,375
2026-03-01,373
2026-03-08,246
2026-03-15,119
2026-03-22,157
2026-03-29,125
2026-04-05,169
2026-04-12,143
2026-04-19,188
2026-04-26,253
2026-05-03,221
2026-05-10,234
2026-05-17,257
2026-05-24,287
2026-05-31,323
2026-06-07,448
2026-06-14,468
2026-06-21,389
