date,value
2017-02-19,63
2017-02-26,94
2017-03-05,78
2017-03-12,103
2017-03-19,107
2017-03-26,103
2017-04-02,73
2017-04-09,83
2017-04-16,79
2017-04-23,81
2017-04-30,69
2017-05-07,71
2017-05-14,95
2017-05-21,82
2017-05-28,97
2017-06-04,75
2017-06-11,84
2017-06-18,87
2017-06-25,80
2017-07-02,66
2017-07-09,72
2017-07-16,85
2017-07-23,92
2017-07-30,108
2017-08-06,93
2017-08-13,131
2017-08-20,93
2017-08-27,77
2017-09-03,55
2017-09-10,93
2017-09-17,74
2017-09-24,67
2017-10-01,70
2017-10-08,81
2017-10-15,72
2017-10-22,43
2017-10-29,92
2017-11-05,72
2017-11-12,84
2017-11-19,65
2017-11-26,63
2017-12-03,73
2017-12-10,85
2017-12-17,48
2017-12-24,41
2017-12-31,58
2018-01-07,56
2018-01-14,52
2018-01-21,43
2018-01-28,97
2018-02-04,93
2018-02-11,114
2018-02-18,105
2018-02-25,132
2018-03-04,128
2018-03-11,157
2018-03-18,185
2018-03-25,185
2018-04-01,374
2018-04-08,343
2018-04-15,555
2018-04-22,599
2018-04-29,643
2018-05-06,683
2018-05-13,668
2018-05-20,594
2018-05-27,491
2018-06-03,453
2018-06-10,454
2018-06-17,377
2018-06-24,272
2018-07-01,279
2018-07-08,253
2018-07-15,263
2018-07-22,218
2018-07-29,209
2018-08-05,194
2018-08-12,159
2018-08-19,129
2018-08-26,119
2018-09-02,84
2018-09-09,70
2018-09-16,65
2018-09-23,74
2018-09-30,73
2018-10-07,82
2018-10-14,70
2018-10-21,56
2018-10-28,61
2018-11-04,63
2018-11-11,69
2018-11-18,70
2018-11-25,70
2018-12-02,56
2018-12-09,34
2018-12-16,58
2018-12-23,37
2018-12-30,46
2019-01-06,78
2019-01-13,80
2019-01-20,112
2019-01-27,98
2019-02-03,104
2019-02-10,166
2019-02-17,197
2019-02-24,167
2019-03-03,239
2019-03-10,293
2019-03-17,310
2019-03-24,309
2019-03-31,443
2019-04-07,611
2019-04-14,588
2019-04-21,769
2019-04-28,918
2019-05-05,905
2019-05-12,960
2019-05-19,867
2019-05-26,987
2019-06-02,858
2019-06-09,746
2019-06-16,545
2019-06-23,610
2019-06-30,583
2019-07-07,592
2019-07-14,583
2019-07-21,448
2019-07-28,445
2019-08-04,479
2019-08-11,409
2019-08-18,329
2019-08-25,410
2019-09-01,324
2019-09-08,305
2019-09-15,272
2019-09-22,208
2019-09-29,218
2019-10-06,155
2019-10-13,107
2019-10-20,111
2019-10-27,132
2019-11-03,94
2019-11-10,117
2019-11-17,115
2019-11-24,100
2019-12-01,91
2019-12-08,101
2019-12-15,95
2019-12-22,76
2019-12-29,93
2020-01-05,108
2020-01-12,96
2020-01-19,129
2020-01-26,155
2020-02-02,164
2020-02-09,160
2020-02-16,161
2020-02-23,188
2020-03-01,150
2020-03-08,160
2020-03-15,117
2020-03-22,58
2020-03-29,62
2020-04-05,95
2020-04-12,122
2020-04-19,181
2020-04-26,170
2020-05-03,175
2020-05-10,211
2020-05-17,212
2020-05-24,236
2020-05-31,211
2020-06-07,164
2020-06-14,181
2020-06-21,160
2020-06-28,214
2020-07-05,235
2020-07-12,212
2020-07-19,209
2020-07-26,170
2020-08-02,152
2020-08-09,155
2020-08-16,127
2020-08-23,121
2020-08-30,122
2020-09-06,79
2020-09-13,93
2020-09-20,72
2020-09-27,84
2020-10-04,107
2020-10-11,62
2020-10-18,71
2020-10-25,70
2020-11-01,69
2020-11-08,50
2020-11-15,62
2020-11-22,39
2020-11-29,34
2020-12-06,46
2020-12-13,30
2020-12-20,22
2020-12-27,8
2021-01-03,50
2021-01-10,48
2021-01-17,42
2021-01-24,43
2021-01-31,75
2021-02-07,80
2021-02-14,103
2021-02-21,83
2021-02-28,102
2021-03-07,100
2021-03-14,130
2021-03-21,103
2021-03-28,117
2021-04-04,175
2021-04-11,157
2021-04-18,206
2021-04-25,222
2021-05-02,287
2021-05-09,319
2021-05-16,350
2021-05-23,460
2021-05-30,553
2021-06-06,568
2021-06-13,503
2021-06-20,563
2021-06-27,663
2021-07-04,685
2021-07-11,646
2021-07-18,668
2021-07-25,507
2021-08-01,515
2021-08-08,544
2021-08-15,548
2021-08-22,436
2021-08-29,500
2021-09-05,519
2021-09-12,479
2021-09-19,463
2021-09-26,426
2021-10-03,364
2021-10-10,322
2021-10-17,303
2021-10-24,261
2021-10-31,225
2021-11-07,199
2021-11-14,220
2021-11-21,204
2021-11-28,186
2021-12-05,198
2021-12-12,188
2021-12-19,142
2021-12-26,30
2022-01-02,124
2022-01-09,121
2022-01-16,161
2022-01-23,191
2022-01-30,230
2022-02-06,265
2022-02-13,314
2022-02-20,353
2022-02-27,487
2022-03-06,505
2022-03-13,601
2022-03-20,696
2022-03-27,806
2022-04-03,746
2022-04-10,861
2022-04-17,1127
2022-04-24,1135
2022-05-01,1306
2022-05-08,1573
2022-05-15,1604
2022-05-22,1243
2022-05-29,1385
2022-06-05,1452
2022-06-12,1245
2022-06-19,1226
2022-06-26,1197
2022-07-03,1036
2022-07-10,957
2022-07-17,813
2022-07-24,738
2022-07-31,673
2022-08-07,542
2022-08-14,518
2022-08-21,315
2022-08-28,358
2022-09-04,292
2022-09-11,249
2022-09-18,220
2022-09-25,192
2022-10-02,161
2022-10-09,190
2022-10-16,142
2022-10-23,122
2022-10-30,116
2022-11-06,119
2022-11-13,82
2022-11-20,54
2022-11-27,56
2022-12-04,67
2022-12-11,34
2022-12-18,29
2022-12-25,45
2023-01-01,98
2023-01-08,84
2023-01-15,90
2023-01-22,138
2023-01-29,113
2023-02-05,138
2023-02-12,117
2023-02-19,134
2023-02-26,169
2023-03-05,202
2023-03-12,226
2023-03-19,326
2023-03-26,306
2023-04-02,319
2023-04-09,428
2023-04-16,333
2023-04-23,244
2023-04-30,286
2023-05-07,239
2023-05-14,231
2023-05-21,223
2023-05-28,198
2023-06-04,173
2023-06-11,158
2023-06-18,158
2023-06-25,134
2023-07-02,140
2023-07-09,114
2023-07-16,96
2023-07-23,100
2023-07-30,98
2023-08-06,99
2023-08-13,75
2023-08-20,76
2023-08-27,84
2023-09-03,75
2023-09-10,77
2023-09-17,77
2023-09-24,82
2023-10-01,88
2023-10-08,76
2023-10-15,111
2023-10-22,58
2023-10-29,71
2023-11-05,93
2023-11-12,80
2023-11-19,102
2023-11-26,93
2023-12-03,95
2023-12-10,67
2023-12-17,61
2023-12-24,54
2023-12-31,55
2024-01-07,97
2024-01-14,105
2024-01-21,93
2024-01-28,160
2024-02-04,157
2024-02-11,328
2024-02-18,655
2024-02-25,908
2024-03-03,1017
2024-03-10,977
2024-03-17,1025
2024-03-24,706
2024-03-31,841
2024-04-07,735
2024-04-14,659
2024-04-21,447
2024-04-28,375
2024-05-05,385
2024-05-12,361
2024-05-19,298
2024-05-26,238
2024-06-02,247
2024-06-09,263
2024-06-16,186
2024-06-23,191
2024-06-30,234
2024-07-07,194
2024-07-14,211
2024-07-21,192
2024-07-28,202
2024-08-04,213
2024-08-11,201
2024-08-18,162
2024-08-25,161
2024-09-01,151
2024-09-08,132
2024-09-15,122
2024-09-22,108
2024-09-29,107
2024-10-06,118
2024-10-13,114
2024-10-20,139
2024-10-27,125
2024-11-03,111
2024-11-10,109
2024-11-17,128
2024-11-24,111
2024-12-01,126
2024-12-08,135
2024-12-15,100
2024-12-22,105
2024-12-29,92
2025-01-05,100
2025-01-12,143
2025-01-19,189
2025-01-26,172
2025-02-02,209
2025-02-09,306
2025-02-16,364
2025-02-23,161
2025-03-02,175
2025-03-09,226
2025-03-16,202
2025-03-23,201
2025-03-30,209
2025-04-06,248
2025-04-13,273
2025-04-20,292
2025-04-27,220
2025-05-04,252
2025-05-11,200
2025-05-18,205
2025-05-25,176
2025-06-01,213
2025-06-08,162
2025-06-15,138
2025-06-22,135
2025-06-29,129
2025-07-06,130
2025-07-13,122
2025-07-20,142
2025-07-27,117
2025-08-03,121
2025-08-10,107
2025-08-17,142
2025-08-24,100
2025-08-31,119
2025-09-07,117
2025-09-14,124
2025-09-21,128
2025-09-28,124
2025-10-05,100
2025-10-12,131
2025-10-19,115
2025-10-26,110
2025-11-02,85
2025-11-09,98
2025-11-16,110
2025-11-23,97
2025-11-30,96
2025-12-07,92
2025-12-14,84
2025-12-21,59
2025-12-28,83
2026-01-04,138
2026-01-11,143
2026-01-18,160
2026-01-25,143
2026-02-01,180
2026-02-08,191
2026-02-15,302
2026-02-22,375
2026-03-01,486
2026-03-08,395
2026-03-15,217
2026-03-22,165
2026-03-29,141
2026-04-05,179
2026-04-12,167
2026-04-19,168
2026-04-26,165
2026-05-03,160
2026-05-10,192
2026-05-17,232
2026-05-24,247
2026-05-31,248
2026-06-07,298
2026-06-14,369
2026-06-21,419
