date,value
2016-01-03,589
2016-01-10,649
2016-01-17,604
2016-01-24,607
2016-01-31,626
2016-02-07,780
2016-02-14,822
2016-02-21,828
2016-02-28,853
2016-03-06,879
2016-03-13,689
2016-03-20,850
2016-03-27,894
2016-04-03,710
2016-04-10,628
2016-04-17,661
2016-04-24,523
2016-05-01,581
2016-05-08,550
2016-05-15,432
2016-05-22,356
2016-05-29,321
2016-06-05,319
2016-06-12,327
2016-06-19,305
2016-06-26,269
2016-07-03,200
2016-07-10,240
2016-07-17,160
2016-07-24,193
2016-07-31,151
2016-08-07,137
2016-08-14,118
2016-08-21,100
2016-08-28,103
2016-09-04,103
2016-09-11,65
2016-09-18,100
2016-09-25,71
2016-10-02,40
2016-10-09,52
2016-10-16,50
2016-10-23,43
2016-10-30,47
2016-11-06,30
2016-11-13,37
2016-11-20,24
2016-11-27,31
2016-12-04,47
2016-12-11,21
2016-12-18,29
2016-12-25,37
2017-01-01,18
2017-01-08,42
2017-01-15,45
2017-01-22,38
2017-01-29,34
2017-02-05,40
2017-02-12,37
2017-02-19,28
2017-02-26,39
2017-03-05,55
2017-03-12,40
2017-03-19,51
2017-03-26,70
2017-04-02,64
2017-04-09,48
2017-04-16,86
2017-04-23,113
2017-04-30,79
2017-05-07,131
2017-05-14,125
2017-05-21,80
2017-05-28,142
2017-06-04,145
2017-06-11,155
2017-06-18,78
2017-06-25,99
2017-07-02,69
2017-07-09,69
2017-07-16,70
2017-07-23,54
2017-07-30,60
2017-08-06,55
2017-08-13,43
2017-08-20,54
2017-08-27,36
2017-09-03,49
2017-09-10,31
2017-09-17,36
2017-09-24,33
2017-10-01,30
2017-10-08,37
2017-10-15,30
2017-10-22,30
2017-10-29,24
2017-11-05,38
2017-11-12,31
2017-11-19,33
2017-11-26,44
2017-12-03,33
2017-12-10,23
2017-12-17,8
2017-12-24,8
2017-12-31,32
2018-01-07,54
2018-01-14,34
2018-01-21,30
2018-01-28,21
2018-02-04,51
2018-02-11,31
2018-02-18,34
2018-02-25,28
2018-03-04,33
2018-03-11,36
2018-03-18,31
2018-03-25,16
2018-04-01,43
2018-04-08,44
2018-04-15,50
2018-04-22,44
2018-04-29,52
2018-05-06,60
2018-05-13,90
2018-05-20,78
2018-05-27,65
2018-06-03,77
2018-06-10,90
2018-06-17,53
2018-06-24,45
2018-07-01,56
2018-07-08,32
2018-07-15,57
2018-07-22,51
2018-07-29,53
2018-08-05,36
2018-08-12,53
2018-08-19,49
2018-08-26,40
2018-09-02,19
2018-09-09,38
2018-09-16,35
2018-09-23,36
2018-09-30,28
2018-10-07,39
2018-10-14,33
2018-10-21,30
2018-10-28,28
2018-11-04,36
2018-11-11,35
2018-11-18,33
2018-11-25,36
2018-12-02,26
2018-12-09,42
2018-12-16,35
2018-12-23,43
2018-12-30,27
2019-01-06,64
2019-01-13,96
2019-01-20,96
2019-01-27,101
2019-02-03,139
2019-02-10,118
2019-02-17,156
2019-02-24,149
2019-03-03,206
2019-03-10,191
2019-03-17,217
2019-03-24,189
2019-03-31,287
2019-04-07,378
2019-04-14,381
2019-04-21,569
2019-04-28,781
2019-05-05,905
2019-05-12,1024
2019-05-19,1198
2019-05-26,1236
2019-06-02,1204
2019-06-09,1109
2019-06-16,997
2019-06-23,949
2019-06-30,858
2019-07-07,1031
2019-07-14,970
2019-07-21,794
2019-07-28,575
2019-08-04,476
2019-08-11,492
2019-08-18,402
2019-08-25,376
2019-09-01,332
2019-09-08,282
2019-09-15,272
2019-09-22,230
2019-09-29,200
2019-10-06,175
2019-10-13,161
2019-10-20,90
2019-10-27,83
2019-11-03,52
2019-11-10,55
2019-11-17,56
2019-11-24,41
2019-12-01,38
2019-12-08,42
2019-12-15,25
2019-12-22,19
2019-12-29,41
2020-01-05,38
2020-01-12,48
2020-01-19,36
2020-01-26,31
2020-02-02,40
2020-02-09,47
2020-02-16,45
2020-02-23,47
2020-03-01,42
2020-03-08,45
2020-03-15,22
2020-03-22,22
2020-03-29,35
2020-04-05,44
2020-04-12,90
2020-04-19,79
2020-04-26,84
2020-05-03,90
2020-05-10,77
2020-05-17,78
2020-05-24,71
2020-05-31,65
2020-06-07,81
2020-06-14,87
2020-06-21,80
2020-06-28,81
2020-07-05,106
2020-07-12,75
2020-07-19,52
2020-07-26,42
2020-08-02,57
2020-08-09,49
2020-08-16,38
2020-08-23,19
2020-08-30,28
2020-09-06,29
2020-09-13,25
2020-09-20,26
2020-09-27,22
2020-10-04,18
2020-10-11,19
2020-10-18,21
2020-10-25,16
2020-11-01,20
2020-11-08,17
2020-11-15,19
2020-11-22,8
2020-11-29,19
2020-12-06,15
2020-12-13,19
2020-12-20,10
2020-12-27,3
2021-01-03,13
2021-01-10,16
2021-01-17,16
2021-01-24,9
2021-01-31,14
2021-02-07,10
2021-02-14,15
2021-02-21,14
2021-02-28,16
2021-03-07,20
2021-03-14,17
2021-03-21,9
2021-03-28,6
2021-04-04,31
2021-04-11,26
2021-04-18,26
2021-04-25,30
2021-05-02,41
2021-05-09,42
2021-05-16,75
2021-05-23,73
2021-05-30,109
2021-06-06,155
2021-06-13,198
2021-06-20,229
2021-06-27,281
2021-07-04,302
2021-07-11,341
2021-07-18,349
2021-07-25,346
2021-08-01,403
2021-08-08,292
2021-08-15,349
2021-08-22,293
2021-08-29,311
2021-09-05,320
2021-09-12,268
2021-09-19,273
2021-09-26,290
2021-10-03,189
2021-10-10,210
2021-10-17,265
2021-10-24,172
2021-10-31,182
2021-11-07,149
2021-11-14,108
2021-11-21,74
2021-11-28,93
2021-12-05,90
2021-12-12,99
2021-12-19,74
2021-12-26,4
2022-01-02,65
2022-01-09,87
2022-01-16,82
2022-01-23,72
2022-01-30,115
2022-02-06,97
2022-02-13,109
2022-02-20,98
2022-02-27,135
2022-03-06,139
2022-03-13,124
2022-03-20,173
2022-03-27,259
2022-04-03,359
2022-04-10,477
2022-04-17,682
2022-04-24,993
2022-05-01,1366
2022-05-08,1651
2022-05-15,2138
2022-05-22,2159
2022-05-29,2287
2022-06-05,2038
2022-06-12,2031
2022-06-19,1987
2022-06-26,1503
2022-07-03,1603
2022-07-10,1390
2022-07-17,1163
2022-07-24,877
2022-07-31,1035
2022-08-07,927
2022-08-14,795
2022-08-21,588
2022-08-28,454
2022-09-04,414
2022-09-11,367
2022-09-18,351
2022-09-25,221
2022-10-02,135
2022-10-09,133
2022-10-16,138
2022-10-23,79
2022-10-30,79
2022-11-06,79
2022-11-13,79
2022-11-20,62
2022-11-27,40
2022-12-04,40
2022-12-11,22
2022-12-18,21
2022-12-25,19
2023-01-01,50
2023-01-08,55
2023-01-15,46
2023-01-22,35
2023-01-29,51
2023-02-05,68
2023-02-12,54
2023-02-19,56
2023-02-26,78
2023-03-05,74
2023-03-12,91
2023-03-19,110
2023-03-26,121
2023-04-02,159
2023-04-09,163
2023-04-16,146
2023-04-23,127
2023-04-30,147
2023-05-07,137
2023-05-14,111
2023-05-21,126
2023-05-28,124
2023-06-04,137
2023-06-11,151
2023-06-18,131
2023-06-25,130
2023-07-02,121
2023-07-09,149
2023-07-16,117
2023-07-23,112
2023-07-30,121
2023-08-06,121
2023-08-13,102
2023-08-20,85
2023-08-27,86
2023-09-03,71
2023-09-10,63
2023-09-17,47
2023-09-24,62
2023-10-01,53
2023-10-08,48
2023-10-15,57
2023-10-22,47
2023-10-29,33
2023-11-05,45
2023-11-12,36
2023-11-19,39
2023-11-26,32
2023-12-03,35
2023-12-10,22
2023-12-17,16
2023-12-24,33
2023-12-31,71
2024-01-07,62
2024-01-14,64
2024-01-21,81
2024-01-28,129
2024-02-04,159
2024-02-11,264
2024-02-18,526
2024-02-25,587
2024-03-03,543
2024-03-10,565
2024-03-17,590
2024-03-24,455
2024-03-31,524
2024-04-07,632
2024-04-14,583
2024-04-21,538
2024-04-28,572
2024-05-05,575
2024-05-12,650
2024-05-19,573
2024-05-26,591
2024-06-02,641
2024-06-09,768
2024-06-16,775
2024-06-23,626
2024-06-30,793
2024-07-07,825
2024-07-14,721
2024-07-21,674
2024-07-28,488
2024-08-04,454
2024-08-11,406
2024-08-18,316
2024-08-25,313
2024-09-01,258
2024-09-08,243
2024-09-15,244
2024-09-22,185
2024-09-29,160
2024-10-06,137
2024-10-13,120
2024-10-20,101
2024-10-27,106
2024-11-03,90
2024-11-10,77
2024-11-17,64
2024-11-24,54
2024-12-01,60
2024-12-08,65
2024-12-15,63
2024-12-22,61
2024-12-29,69
2025-01-05,74
2025-01-12,60
2025-01-19,43
2025-01-26,62
2025-02-02,83
2025-02-09,80
2025-02-16,66
2025-02-23,65
2025-03-02,65
2025-03-09,82
2025-03-16,115
2025-03-23,167
2025-03-30,135
2025-04-06,110
2025-04-13,116
2025-04-20,184
2025-04-27,138
2025-05-04,147
2025-05-11,131
2025-05-18,144
2025-05-25,156
2025-06-01,161
2025-06-08,192
2025-06-15,153
2025-06-22,219
2025-06-29,276
2025-07-06,272
2025-07-13,269
2025-07-20,242
2025-07-27,311
2025-08-03,371
2025-08-10,448
2025-08-17,392
2025-08-24,323
2025-08-31,260
2025-09-07,233
2025-09-14,306
2025-09-21,324
2025-09-28,263
2025-10-05,194
2025-10-12,126
2025-10-19,163
2025-10-26,82
2025-11-02,97
2025-11-09,121
2025-11-16,80
2025-11-23,80
2025-11-30,99
2025-12-07,70
2025-12-14,70
2025-12-21,24
2025-12-28,62
2026-01-04,115
2026-01-11,148
2026-01-18,92
2026-01-25,99
2026-02-01,105
2026-02-08,101
2026-02-15,119
2026-02-22,118
2026-03-01,139
2026-03-08,77
2026-03-15,65
2026-03-22,69
2026-03-29,113
2026-04-05,126
2026-04-12,110
2026-04-19,96
2026-04-26,151
2026-05-03,207
2026-05-10,212
2026-05-17,298
2026-05-24,302
2026-05-31,301
2026-06-07,231
2026-06-14,271
2026-06-21,241
