date,value
2013-04-07,3258
2013-04-14,3086
2013-04-21,2342
2013-04-28,1852
2013-05-05,1823
2013-05-12,1468
2013-05-19,1207
2013-05-26,860
2013-06-02,798
2013-06-09,687
2013-06-16,469
2013-06-23,383
2013-06-30,379
2013-07-07,343
2013-07-14,319
2013-07-21,245
2013-07-28,251
2013-08-04,226
2013-08-11,163
2013-08-18,177
2013-08-25,153
2013-09-01,165
2013-09-08,187
2013-09-15,172
2013-09-22,163
2013-09-29,154
2013-10-06,129
2013-10-13,126
2013-10-20,127
2013-10-27,118
2013-11-03,116
2013-11-10,170
2013-11-17,194
2013-11-24,149
2013-12-01,182
2013-12-08,172
2013-12-15,112
2013-12-22,90
2013-12-29,175
2014-01-05,148
2014-01-12,174
2014-01-19,226
2014-01-26,235
2014-02-02,264
2014-02-09,261
2014-02-16,283
2014-02-23,212
2014-03-02,236
2014-03-09,367
2014-03-16,407
2014-03-23,473
2014-03-30,570
2014-04-06,681
2014-04-13,606
2014-04-20,764
2014-04-27,614
2014-05-04,550
2014-05-11,522
2014-05-18,655
2014-05-25,545
2014-06-01,473
2014-06-08,315
2014-06-15,244
2014-06-22,235
2014-06-29,220
2014-07-06,216
2014-07-13,170
2014-07-20,174
2014-07-27,193
2014-08-03,176
2014-08-10,147
2014-08-17,167
2014-08-24,150
2014-08-31,147
2014-09-07,130
2014-09-14,111
2014-09-21,168
2014-09-28,151
2014-10-05,145
2014-10-12,140
2014-10-19,128
2014-10-26,106
2014-11-02,116
2014-11-09,107
2014-11-16,114
2014-11-23,90
2014-11-30,132
2014-12-07,102
2014-12-14,91
2014-12-21,81
2014-12-28,92
2015-01-04,172
2015-01-11,153
2015-01-18,270
2015-01-25,359
2015-02-01,483
2015-02-08,513
2015-02-15,700
2015-02-22,1150
2015-03-01,1440
2015-03-08,1797
2015-03-15,2495
2015-03-22,3121
2015-03-29,2677
2015-04-05,2618
2015-04-12,2446
2015-04-19,2101
2015-04-26,1940
2015-05-03,2321
2015-05-10,2041
2015-05-17,1741
2015-05-24,1772
2015-05-31,1434
2015-06-07,1276
2015-06-14,1136
2015-06-21,829
2015-06-28,946
2015-07-05,1113
2015-07-12,1179
2015-07-19,1005
2015-07-26,973
2015-08-02,808
2015-08-09,697
2015-08-16,576
2015-08-23,542
2015-08-30,546
2015-09-06,568
2015-09-13,521
2015-09-20,446
2015-09-27,442
2015-10-04,395
2015-10-11,385
2015-10-18,352
2015-10-25,348
2015-11-01,462
2015-11-08,563
2015-11-15,545
2015-11-22,719
2015-11-29,1056
2015-12-06,1234
2015-12-13,1044
2015-12-20,857
2015-12-27,1041
2016-01-03,1354
2016-01-10,1766
2016-01-17,1757
2016-01-24,2382
2016-01-31,3209
2016-02-07,4425
2016-02-14,6432
2016-02-21,6444
2016-02-28,5691
2016-03-06,5365
2016-03-13,3933
2016-03-20,3590
2016-03-27,3208
2016-04-03,2587
2016-04-10,1990
2016-04-17,1534
2016-04-24,1174
2016-05-01,1083
2016-05-08,953
2016-05-15,671
2016-05-22,434
2016-05-29,441
2016-06-05,388
2016-06-12,283
2016-06-19,197
2016-06-26,210
2016-07-03,193
2016-07-10,232
2016-07-17,209
2016-07-24,176
2016-07-31,177
2016-08-07,156
2016-08-14,141
2016-08-21,143
2016-08-28,132
2016-09-04,140
2016-09-11,145
2016-09-18,122
2016-09-25,104
2016-10-02,148
2016-10-09,129
2016-10-16,192
2016-10-23,227
2016-10-30,164
2016-11-06,194
2016-11-13,164
2016-11-20,205
2016-11-27,245
2016-12-04,252
2016-12-11,255
2016-12-18,339
2016-12-25,358
2017-01-01,429
2017-01-08,405
2017-01-15,519
2017-01-22,445
2017-01-29,460
2017-02-05,444
2017-02-12,374
2017-02-19,355
2017-02-26,335
2017-03-05,296
2017-03-12,268
2017-03-19,310
2017-03-26,310
2017-04-02,319
2017-04-09,272
2017-04-16,259
2017-04-23,216
2017-04-30,202
2017-05-07,236
2017-05-14,205
2017-05-21,194
2017-05-28,181
2017-06-04,152
2017-06-11,131
2017-06-18,136
2017-06-25,140
2017-07-02,149
2017-07-09,144
2017-07-16,88
2017-07-23,90
2017-07-30,90
2017-08-06,111
2017-08-13,99
2017-08-20,91
2017-08-27,97
2017-09-03,54
2017-09-10,62
2017-09-17,77
2017-09-24,82
2017-10-01,74
2017-10-08,59
2017-10-15,98
2017-10-22,80
2017-10-29,67
2017-11-05,59
2017-11-12,76
2017-11-19,60
2017-11-26,78
2017-12-03,83
2017-12-10,75
2017-12-17,77
2017-12-24,72
2017-12-31,93
2018-01-07,114
2018-01-14,173
2018-01-21,146
2018-01-28,139
2018-02-04,116
2018-02-11,161
2018-02-18,191
2018-02-25,266
2018-03-04,270
2018-03-11,246
2018-03-18,208
2018-03-25,215
2018-04-01,344
2018-04-08,464
2018-04-15,504
2018-04-22,473
2018-04-29,485
2018-05-06,439
2018-05-13,366
2018-05-20,272
2018-05-27,265
2018-06-03,234
2018-06-10,227
2018-06-17,150
2018-06-24,131
2018-07-01,148
2018-07-08,94
2018-07-15,111
2018-07-22,117
2018-07-29,103
2018-08-05,120
2018-08-12,114
2018-08-19,107
2018-08-26,77
2018-09-02,75
2018-09-09,84
2018-09-16,78
2018-09-23,87
2018-09-30,89
2018-10-07,99
2018-10-14,103
2018-10-21,118
2018-10-28,124
2018-11-04,124
2018-11-11,135
2018-11-18,145
2018-11-25,131
2018-12-02,128
2018-12-09,179
2018-12-16,152
2018-12-23,170
2018-12-30,399
2019-01-06,475
2019-01-13,588
2019-01-20,740
2019-01-27,884
2019-02-03,989
2019-02-10,1343
2019-02-17,1246
2019-02-24,1127
2019-03-03,1160
2019-03-10,1211
2019-03-17,1495
2019-03-24,1543
2019-03-31,1768
2019-04-07,1707
2019-04-14,1966
2019-04-21,2344
2019-04-28,2965
2019-05-05,3254
2019-05-12,3545
2019-05-19,3486
2019-05-26,3414
2019-06-02,3030
2019-06-09,2468
2019-06-16,1827
2019-06-23,1751
2019-06-30,1896
2019-07-07,1854
2019-07-14,1609
2019-07-21,1408
2019-07-28,1305
2019-08-04,1167
2019-08-11,985
2019-08-18,891
2019-08-25,847
2019-09-01,869
2019-09-08,769
2019-09-15,726
2019-09-22,629
2019-09-29,551
2019-10-06,578
2019-10-13,574
2019-10-20,572
2019-10-27,523
2019-11-03,531
2019-11-10,498
2019-11-17,486
2019-11-24,427
2019-12-01,419
2019-12-08,347
2019-12-15,292
2019-12-22,259
2019-12-29,387
2020-01-05,576
2020-01-12,629
2020-01-19,761
2020-01-26,1016
2020-02-02,1238
2020-02-09,1488
2020-02-16,1612
2020-02-23,2217
2020-03-01,2769
2020-03-08,2770
2020-03-15,1993
2020-03-22,1909
2020-03-29,2684
2020-04-05,3695
2020-04-12,4802
2020-04-19,4751
2020-04-26,4702
2020-05-03,5105
2020-05-10,4920
2020-05-17,4390
2020-05-24,4286
2020-05-31,3967
2020-06-07,3249
2020-06-14,2845
2020-06-21,2040
2020-06-28,2047
2020-07-05,1666
2020-07-12,1358
2020-07-19,1022
2020-07-26,726
2020-08-02,547
2020-08-09,475
2020-08-16,386
2020-08-23,349
2020-08-30,321
2020-09-06,267
2020-09-13,259
2020-09-20,227
2020-09-27,221
2020-10-04,218
2020-10-11,183
2020-10-18,191
2020-10-25,168
2020-11-01,161
2020-11-08,172
2020-11-15,182
2020-11-22,207
2020-11-29,173
2020-12-06,160
2020-12-13,148
2020-12-20,103
2020-12-27,41
2021-01-03,180
2021-01-10,247
2021-01-17,345
2021-01-24,503
2021-01-31,650
2021-02-07,847
2021-02-14,1149
2021-02-21,1045
2021-02-28,1031
2021-03-07,1214
2021-03-14,1353
2021-03-21,1015
2021-03-28,1299
2021-04-04,1361
2021-04-11,1141
2021-04-18,952
2021-04-25,1039
2021-05-02,1104
2021-05-09,1101
2021-05-16,882
2021-05-23,631
2021-05-30,614
2021-06-06,590
2021-06-13,412
2021-06-20,284
2021-06-27,284
2021-07-04,233
2021-07-11,175
2021-07-18,131
2021-07-25,151
2021-08-01,118
2021-08-08,86
2021-08-15,88
2021-08-22,86
2021-08-29,61
2021-09-05,72
2021-09-12,68
2021-09-19,77
2021-09-26,92
2021-10-03,44
2021-10-10,65
2021-10-17,54
2021-10-24,74
2021-10-31,109
2021-11-07,151
2021-11-14,160
2021-11-21,185
2021-11-28,226
2021-12-05,241
2021-12-12,221
2021-12-19,132
2021-12-26,33
2022-01-02,357
2022-01-09,404
2022-01-16,370
2022-01-23,389
2022-01-30,554
2022-02-06,570
2022-02-13,696
2022-02-20,734
2022-02-27,1021
2022-03-06,1148
2022-03-13,1455
2022-03-20,1665
2022-03-27,1819
2022-04-03,1940
2022-04-10,1736
2022-04-17,1922
2022-04-24,1928
2022-05-01,1935
2022-05-08,1753
2022-05-15,1617
2022-05-22,1201
2022-05-29,1062
2022-06-05,836
2022-06-12,620
2022-06-19,554
2022-06-26,513
2022-07-03,409
2022-07-10,397
2022-07-17,331
2022-07-24,282
2022-07-31,305
2022-08-07,309
2022-08-14,304
2022-08-21,284
2022-08-28,222
2022-09-04,197
2022-09-11,188
2022-09-18,200
2022-09-25,188
2022-10-02,231
2022-10-09,207
2022-10-16,202
2022-10-23,168
2022-10-30,81
2022-11-06,71
2022-11-13,61
2022-11-20,61
2022-11-27,63
2022-12-04,67
2022-12-11,59
2022-12-18,60
2022-12-25,194
2023-01-01,701
2023-01-08,818
2023-01-15,851
2023-01-22,1083
2023-01-29,1281
2023-02-05,1431
2023-02-12,1142
2023-02-19,1286
2023-02-26,1302
2023-03-05,1429
2023-03-12,1375
2023-03-19,1406
2023-03-26,1230
2023-04-02,1145
2023-04-09,1430
2023-04-16,1342
2023-04-23,1393
2023-04-30,1663
2023-05-07,1603
2023-05-14,1628
2023-05-21,1429
2023-05-28,1602
2023-06-04,1467
2023-06-11,1505
2023-06-18,1330
2023-06-25,1258
2023-07-02,1238
2023-07-09,1328
2023-07-16,1285
2023-07-23,881
2023-07-30,974
2023-08-06,815
2023-08-13,695
2023-08-20,596
2023-08-27,611
2023-09-03,466
2023-09-10,415
2023-09-17,419
2023-09-24,355
2023-10-01,415
2023-10-08,356
2023-10-15,378
2023-10-22,331
2023-10-29,346
2023-11-05,386
2023-11-12,370
2023-11-19,357
2023-11-26,388
2023-12-03,380
2023-12-10,307
2023-12-17,185
2023-12-24,207
2023-12-31,668
2024-01-07,838
2024-01-14,1058
2024-01-21,1550
2024-01-28,2840
2024-02-04,4144
2024-02-11,5990
2024-02-18,10651
2024-02-25,14648
2024-03-03,16541
2024-03-10,18217
2024-03-17,19414
2024-03-24,17522
2024-03-31,20115
2024-04-07,18026
2024-04-14,16006
2024-04-21,12596
2024-04-28,11063
2024-05-05,9761
2024-05-12,7540
2024-05-19,5799
2024-05-26,3859
2024-06-02,2946
2024-06-09,2245
2024-06-16,1599
2024-06-23,1372
2024-06-30,1259
2024-07-07,1124
2024-07-14,983
2024-07-21,753
2024-07-28,680
2024-08-04,595
2024-08-11,541
2024-08-18,473
2024-08-25,402
2024-09-01,385
2024-09-08,401
2024-09-15,337
2024-09-22,314
2024-09-29,234
2024-10-06,278
2024-10-13,310
2024-10-20,291
2024-10-27,307
2024-11-03,331
2024-11-10,306
2024-11-17,366
2024-11-24,412
2024-12-01,434
2024-12-08,451
2024-12-15,435
2024-12-22,364
2024-12-29,474
2025-01-05,576
2025-01-12,685
2025-01-19,922
2025-01-26,819
2025-02-02,972
2025-02-09,1056
2025-02-16,1109
2025-02-23,917
2025-03-02,960
2025-03-09,1178
2025-03-16,1183
2025-03-23,1213
2025-03-30,1268
2025-04-06,1127
2025-04-13,916
2025-04-20,1307
2025-04-27,1158
2025-05-04,1246
2025-05-11,1080
2025-05-18,1113
2025-05-25,906
2025-06-01,1005
2025-06-08,787
2025-06-15,494
2025-06-22,448
2025-06-29,506
2025-07-06,460
2025-07-13,448
2025-07-20,449
2025-07-27,383
2025-08-03,366
2025-08-10,355
2025-08-17,365
2025-08-24,381
2025-08-31,333
2025-09-07,321
2025-09-14,393
2025-09-21,309
2025-09-28,338
2025-10-05,289
2025-10-12,351
2025-10-19,258
2025-10-26,314
2025-11-02,318
2025-11-09,331
2025-11-16,296
2025-11-23,269
2025-11-30,295
2025-12-07,330
2025-12-14,258
2025-12-21,179
2025-12-28,223
2026-01-04,550
2026-01-11,431
2026-01-18,555
2026-01-25,592
2026-02-01,610
2026-02-08,635
2026-02-15,687
2026-02-22,727
2026-03-01,833
2026-03-08,755
2026-03-15,805
2026-03-22,771
2026-03-29,721
2026-04-05,958
2026-04-12,1092
2026-04-19,1129
2026-04-26,1128
2026-05-03,1192
2026-05-10,1266
2026-05-17,1187
2026-05-24,1025
2026-05-31,884
2026-06-07,1089
2026-06-14,904
2026-06-21,809
