date,value
2014-05-18,3667
2014-05-25,3246
2014-06-01,2749
2014-06-08,1980
2014-06-15,1493
2014-06-22,1230
2014-06-29,1028
2014-07-06,860
2014-07-13,785
2014-07-20,657
2014-07-27,654
2014-08-03,557
2014-08-10,686
2014-08-17,594
2014-08-24,449
2014-08-31,394
2014-09-07,508
2014-09-14,495
2014-09-21,478
2014-09-28,520
2014-10-05,616
2014-10-12,570
2014-10-19,606
2014-10-26,640
2014-11-02,615
2014-11-09,676
2014-11-16,962
2014-11-23,747
2014-11-30,893
2014-12-07,968
2014-12-14,1043
2014-12-21,812
2014-12-28,1111
2015-01-04,2233
2015-01-11,2643
2015-01-18,3794
2015-01-25,4278
2015-02-01,4788
2015-02-08,4376
2015-02-15,4853
2015-02-22,5665
2015-03-01,6956
2015-03-08,7327
2015-03-15,7862
2015-03-22,6860
2015-03-29,6988
2015-04-05,8213
2015-04-12,5677
2015-04-19,7165
2015-04-26,8717
2015-05-03,8967
2015-05-10,8235
2015-05-17,7252
2015-05-24,6076
2015-05-31,4692
2015-06-07,4409
2015-06-14,3734
2015-06-21,2488
2015-06-28,1766
2015-07-05,1147
2015-07-12,1018
2015-07-19,1027
2015-07-26,789
2015-08-02,663
2015-08-09,605
2015-08-16,544
2015-08-23,436
2015-08-30,380
2015-09-06,417
2015-09-13,427
2015-09-20,411
2015-09-27,425
2015-10-04,437
2015-10-11,578
2015-10-18,564
2015-10-25,558
2015-11-01,756
2015-11-08,870
2015-11-15,999
2015-11-22,1013
2015-11-29,1446
2015-12-06,1697
2015-12-13,1715
2015-12-20,1842
2015-12-27,2108
2016-01-03,3411
2016-01-10,3951
2016-01-17,4456
2016-01-24,5044
2016-01-31,6464
2016-02-07,6686
2016-02-14,8720
2016-02-21,8450
2016-02-28,8082
2016-03-06,7362
2016-03-13,6874
2016-03-20,5924
2016-03-27,6423
2016-04-03,5937
2016-04-10,5446
2016-04-17,4097
2016-04-24,3466
2016-05-01,2916
2016-05-08,2590
2016-05-15,2057
2016-05-22,1498
2016-05-29,1224
2016-06-05,1123
2016-06-12,868
2016-06-19,752
2016-06-26,516
2016-07-03,482
2016-07-10,425
2016-07-17,355
2016-07-24,356
2016-07-31,336
2016-08-07,357
2016-08-14,378
2016-08-21,344
2016-08-28,370
2016-09-04,309
2016-09-11,362
2016-09-18,417
2016-09-25,395
2016-10-02,403
2016-10-09,495
2016-10-16,524
2016-10-23,526
2016-10-30,510
2016-11-06,557
2016-11-13,610
2016-11-20,700
2016-11-27,763
2016-12-04,778
2016-12-11,847
2016-12-18,715
2016-12-25,761
2017-01-01,1081
2017-01-08,1022
2017-01-15,1290
2017-01-22,1530
2017-01-29,1698
2017-02-05,1672
2017-02-12,1761
2017-02-19,1497
2017-02-26,1738
2017-03-05,2202
2017-03-12,2327
2017-03-19,2383
2017-03-26,1938
2017-04-02,2409
2017-04-09,2295
2017-04-16,2574
2017-04-23,2650
2017-04-30,3083
2017-05-07,2962
2017-05-14,2718
2017-05-21,2465
2017-05-28,2585
2017-06-04,2063
2017-06-11,1592
2017-06-18,1455
2017-06-25,1155
2017-07-02,754
2017-07-09,660
2017-07-16,506
2017-07-23,393
2017-07-30,424
2017-08-06,383
2017-08-13,378
2017-08-20,344
2017-08-27,371
2017-09-03,285
2017-09-10,377
2017-09-17,372
2017-09-24,365
2017-10-01,415
2017-10-08,451
2017-10-15,591
2017-10-22,416
2017-10-29,345
2017-11-05,480
2017-11-12,531
2017-11-19,453
2017-11-26,397
2017-12-03,475
2017-12-10,452
2017-12-17,440
2017-12-24,519
2017-12-31,1186
2018-01-07,1608
2018-01-14,1987
2018-01-21,2228
2018-01-28,2717
2018-02-04,2305
2018-02-11,2578
2018-02-18,3134
2018-02-25,3575
2018-03-04,4039
2018-03-11,3867
2018-03-18,3817
2018-03-25,3755
2018-04-01,4252
2018-04-08,4201
2018-04-15,4096
2018-04-22,2989
2018-04-29,4003
2018-05-06,3924
2018-05-13,3317
2018-05-20,2338
2018-05-27,1821
2018-06-03,1699
2018-06-10,1524
2018-06-17,1327
2018-06-24,843
2018-07-01,792
2018-07-08,625
2018-07-15,554
2018-07-22,448
2018-07-29,526
2018-08-05,445
2018-08-12,460
2018-08-19,477
2018-08-26,430
2018-09-02,402
2018-09-09,415
2018-09-16,469
2018-09-23,507
2018-09-30,639
2018-10-07,503
2018-10-14,674
2018-10-21,704
2018-10-28,673
2018-11-04,724
2018-11-11,792
2018-11-18,1083
2018-11-25,1097
2018-12-02,1301
2018-12-09,1444
2018-12-16,1128
2018-12-23,1233
2018-12-30,1713
2019-01-06,1973
2019-01-13,1882
2019-01-20,2217
2019-01-27,2568
2019-02-03,2900
2019-02-10,3192
2019-02-17,3298
2019-02-24,2974
2019-03-03,3264
2019-03-10,3965
2019-03-17,4749
2019-03-24,4811
2019-03-31,5360
2019-04-07,5351
2019-04-14,5137
2019-04-21,5712
2019-04-28,5766
2019-05-05,6068
2019-05-12,6356
2019-05-19,5444
2019-05-26,4693
2019-06-02,3953
2019-06-09,3300
2019-06-16,2232
2019-06-23,1963
2019-06-30,1491
2019-07-07,1193
2019-07-14,1053
2019-07-21,793
2019-07-28,703
2019-08-04,612
2019-08-11,534
2019-08-18,539
2019-08-25,492
2019-09-01,611
2019-09-08,552
2019-09-15,608
2019-09-22,621
2019-09-29,693
2019-10-06,540
2019-10-13,611
2019-10-20,579
2019-10-27,658
2019-11-03,723
2019-11-10,607
2019-11-17,680
2019-11-24,661
2019-12-01,814
2019-12-08,904
2019-12-15,695
2019-12-22,565
2019-12-29,941
2020-01-05,1231
2020-01-12,1430
2020-01-19,1732
2020-01-26,1741
2020-02-02,2230
2020-02-09,2270
2020-02-16,2126
2020-02-23,2336
2020-03-01,3107
2020-03-08,2943
2020-03-15,2050
2020-03-22,1867
2020-03-29,2212
2020-04-05,2467
2020-04-12,2405
2020-04-19,2324
2020-04-26,2014
2020-05-03,1941
2020-05-10,1779
2020-05-17,1585
2020-05-24,1306
2020-05-31,1392
2020-06-07,1367
2020-06-14,1369
2020-06-21,1286
2020-06-28,1319
2020-07-05,962
2020-07-12,652
2020-07-19,537
2020-07-26,529
2020-08-02,445
2020-08-09,478
2020-08-16,344
2020-08-23,249
2020-08-30,273
2020-09-06,284
2020-09-13,242
2020-09-20,233
2020-09-27,253
2020-10-04,229
2020-10-11,194
2020-10-18,204
2020-10-25,193
2020-11-01,323
2020-11-08,242
2020-11-15,279
2020-11-22,260
2020-11-29,331
2020-12-06,304
2020-12-13,247
2020-12-20,158
2020-12-27,77
2021-01-03,471
2021-01-10,603
2021-01-17,727
2021-01-24,806
2021-01-31,988
2021-02-07,1195
2021-02-14,1105
2021-02-21,1083
2021-02-28,1280
2021-03-07,1173
2021-03-14,1401
2021-03-21,1470
2021-03-28,1650
2021-04-04,2151
2021-04-11,1934
2021-04-18,1875
2021-04-25,1992
2021-05-02,2029
2021-05-09,1925
2021-05-16,1817
2021-05-23,1543
2021-05-30,1691
2021-06-06,1415
2021-06-13,1187
2021-06-20,1108
2021-06-27,842
2021-07-04,624
2021-07-11,542
2021-07-18,533
2021-07-25,446
2021-08-01,447
2021-08-08,360
2021-08-15,445
2021-08-22,327
2021-08-29,362
2021-09-05,302
2021-09-12,342
2021-09-19,330
2021-09-26,390
2021-10-03,358
2021-10-10,377
2021-10-17,480
2021-10-24,502
2021-10-31,650
2021-11-07,757
2021-11-14,1167
2021-11-21,1577
2021-11-28,2055
2021-12-05,2571
2021-12-12,2164
2021-12-19,1031
2021-12-26,335
2022-01-02,4351
2022-01-09,4096
2022-01-16,4930
2022-01-23,5413
2022-01-30,6849
2022-02-06,7285
2022-02-13,6998
2022-02-20,6333
2022-02-27,8677
2022-03-06,9368
2022-03-13,10222
2022-03-20,11390
2022-03-27,11015
2022-04-03,11113
2022-04-10,10479
2022-04-17,10179
2022-04-24,10548
2022-05-01,9897
2022-05-08,8218
2022-05-15,5781
2022-05-22,4159
2022-05-29,4064
2022-06-05,3300
2022-06-12,2582
2022-06-19,2430
2022-06-26,1821
2022-07-03,1389
2022-07-10,1265
2022-07-17,1090
2022-07-24,993
2022-07-31,913
2022-08-07,928
2022-08-14,836
2022-08-21,795
2022-08-28,944
2022-09-04,955
2022-09-11,938
2022-09-18,955
2022-09-25,902
2022-10-02,952
2022-10-09,921
2022-10-16,867
2022-10-23,763
2022-10-30,650
2022-11-06,951
2022-11-13,961
2022-11-20,923
2022-11-27,926
2022-12-04,845
2022-12-11,682
2022-12-18,328
2022-12-25,527
2023-01-01,1532
2023-01-08,1554
2023-01-15,1787
2023-01-22,1598
2023-01-29,2097
2023-02-05,2118
2023-02-12,1869
2023-02-19,1864
2023-02-26,2234
2023-03-05,2320
2023-03-12,2424
2023-03-19,3044
2023-03-26,2970
2023-04-02,2275
2023-04-09,2847
2023-04-16,2611
2023-04-23,2396
2023-04-30,2600
2023-05-07,2382
2023-05-14,2105
2023-05-21,1511
2023-05-28,1360
2023-06-04,1077
2023-06-11,1077
2023-06-18,868
2023-06-25,727
2023-07-02,622
2023-07-09,616
2023-07-16,577
2023-07-23,528
2023-07-30,599
2023-08-06,567
2023-08-13,689
2023-08-20,627
2023-08-27,683
2023-09-03,676
2023-09-10,820
2023-09-17,869
2023-09-24,735
2023-10-01,860
2023-10-08,681
2023-10-15,816
2023-10-22,769
2023-10-29,769
2023-11-05,1053
2023-11-12,951
2023-11-19,1170
2023-11-26,1332
2023-12-03,1198
2023-12-10,993
2023-12-17,706
2023-12-24,1203
2023-12-31,3670
2024-01-07,4031
2024-01-14,5399
2024-01-21,8373
2024-01-28,12515
2024-02-04,14475
2024-02-11,16496
2024-02-18,18879
2024-02-25,19539
2024-03-03,19170
2024-03-10,20213
2024-03-17,19441
2024-03-24,15771
2024-03-31,19248
2024-04-07,19706
2024-04-14,19600
2024-04-21,17751
2024-04-28,17278
2024-05-05,15524
2024-05-12,12494
2024-05-19,9812
2024-05-26,6750
2024-06-02,5701
2024-06-09,4835
2024-06-16,3569
2024-06-23,2733
2024-06-30,2521
2024-07-07,1817
2024-07-14,1421
2024-07-21,1355
2024-07-28,1398
2024-08-04,1072
2024-08-11,1000
2024-08-18,908
2024-08-25,788
2024-09-01,801
2024-09-08,825
2024-09-15,744
2024-09-22,631
2024-09-29,656
2024-10-06,719
2024-10-13,727
2024-10-20,862
2024-10-27,969
2024-11-03,1089
2024-11-10,1218
2024-11-17,1611
2024-11-24,1676
2024-12-01,1955
2024-12-08,1772
2024-12-15,1595
2024-12-22,1541
2024-12-29,1790
2025-01-05,2632
2025-01-12,2664
2025-01-19,3396
2025-01-26,3954
2025-02-02,4176
2025-02-09,4343
2025-02-16,4220
2025-02-23,3651
2025-03-02,3623
2025-03-09,4054
2025-03-16,3788
2025-03-23,3822
2025-03-30,3957
2025-04-06,3657
2025-04-13,3670
2025-04-20,4373
2025-04-27,4409
2025-05-04,4927
2025-05-11,4489
2025-05-18,4015
2025-05-25,3046
2025-06-01,2872
2025-06-08,2509
2025-06-15,2016
2025-06-22,1629
2025-06-29,1341
2025-07-06,1132
2025-07-13,1024
2025-07-20,917
2025-07-27,837
2025-08-03,674
2025-08-10,757
2025-08-17,904
2025-08-24,759
2025-08-31,755
2025-09-07,732
2025-09-14,809
2025-09-21,826
2025-09-28,944
2025-10-05,904
2025-10-12,921
2025-10-19,772
2025-10-26,830
2025-11-02,785
2025-11-09,964
2025-11-16,936
2025-11-23,1066
2025-11-30,1190
2025-12-07,1200
2025-12-14,1294
2025-12-21,1179
2025-12-28,1542
2026-01-04,4160
2026-01-11,4947
2026-01-18,6083
2026-01-25,6488
2026-02-01,7667
2026-02-08,7570
2026-02-15,8930
2026-02-22,9219
2026-03-01,9846
2026-03-08,7093
2026-03-15,5864
2026-03-22,5760
2026-03-29,5228
2026-04-05,6065
2026-04-12,5986
2026-04-19,5867
2026-04-26,5271
2026-05-03,5229
2026-05-10,4765
2026-05-17,4567
2026-05-24,3932
2026-05-31,3286
2026-06-07,2909
2026-06-14,2762
2026-06-21,1991
