date,value
2014-06-01,37
2014-06-08,28
2014-06-15,30
2014-06-22,22
2014-06-29,22
2014-07-06,14
2014-07-13,21
2014-07-20,15
2014-07-27,15
2014-08-03,17
2014-08-10,15
2014-08-17,13
2014-08-24,13
2014-08-31,17
2014-09-07,4
2014-09-14,18
2014-09-21,13
2014-09-28,25
2014-10-05,19
2014-10-12,24
2014-10-19,26
2014-10-26,51
2014-11-02,65
2014-11-09,108
2014-11-16,66
2014-11-23,54
2014-11-30,53
2014-12-07,34
2014-12-14,35
2014-12-21,25
2014-12-28,30
2015-01-04,48
2015-01-11,36
2015-01-18,32
2015-01-25,32
2015-02-01,60
2015-02-08,38
2015-02-15,52
2015-02-22,49
2015-03-01,64
2015-03-08,83
2015-03-15,59
2015-03-22,47
2015-03-29,59
2015-04-05,76
2015-04-12,48
2015-04-19,67
2015-04-26,57
2015-05-03,54
2015-05-10,45
2015-05-17,39
2015-05-24,33
2015-05-31,36
2015-06-07,31
2015-06-14,28
2015-06-21,25
2015-06-28,24
2015-07-05,18
2015-07-12,18
2015-07-19,8
2015-07-26,10
2015-08-02,16
2015-08-09,10
2015-08-16,18
2015-08-23,9
2015-08-30,11
2015-09-06,20
2015-09-13,11
2015-09-20,21
2015-09-27,26
2015-10-04,33
2015-10-11,31
2015-10-18,30
2015-10-25,44
2015-11-01,36
2015-11-08,45
2015-11-15,57
2015-11-22,62
2015-11-29,97
2015-12-06,81
2015-12-13,111
2015-12-20,117
2015-12-27,189
2016-01-03,336
2016-01-10,417
2016-01-17,607
2016-01-24,478
2016-01-31,425
2016-02-07,530
2016-02-14,632
2016-02-21,593
2016-02-28,541
2016-03-06,391
2016-03-13,295
2016-03-20,261
2016-03-27,270
2016-04-03,249
2016-04-10,204
2016-04-17,130
2016-04-24,77
2016-05-01,73
2016-05-08,72
2016-05-15,55
2016-05-22,40
2016-05-29,32
2016-06-05,32
2016-06-12,19
2016-06-19,22
2016-06-26,23
2016-07-03,18
2016-07-10,26
2016-07-17,24
2016-07-24,15
2016-07-31,5
2016-08-07,7
2016-08-14,7
2016-08-21,3
2016-08-28,6
2016-09-04,13
2016-09-11,8
2016-09-18,9
2016-09-25,12
2016-10-02,5
2016-10-09,14
2016-10-16,14
2016-10-23,16
2016-10-30,26
2016-11-06,24
2016-11-13,49
2016-11-20,76
2016-11-27,143
2016-12-04,129
2016-12-11,139
2016-12-18,96
2016-12-25,103
2017-01-01,129
2017-01-08,130
2017-01-15,144
2017-01-22,124
2017-01-29,142
2017-02-05,113
2017-02-12,139
2017-02-19,123
2017-02-26,105
2017-03-05,125
2017-03-12,81
2017-03-19,61
2017-03-26,51
2017-04-02,42
2017-04-09,47
2017-04-16,26
2017-04-23,22
2017-04-30,29
2017-05-07,20
2017-05-14,21
2017-05-21,13
2017-05-28,20
2017-06-04,13
2017-06-11,17
2017-06-18,18
2017-06-25,9
2017-07-02,12
2017-07-09,6
2017-07-16,11
2017-07-23,12
2017-07-30,10
2017-08-06,12
2017-08-13,12
2017-08-20,11
2017-08-27,10
2017-09-03,13
2017-09-10,12
2017-09-17,12
2017-09-24,10
2017-10-01,11
2017-10-08,7
2017-10-15,6
2017-10-22,10
2017-10-29,12
2017-11-05,12
2017-11-12,26
2017-11-19,25
2017-11-26,16
2017-12-03,22
2017-12-10,21
2017-12-17,27
2017-12-24,18
2017-12-31,19
2018-01-07,32
2018-01-14,22
2018-01-21,14
2018-01-28,29
2018-02-04,16
2018-02-11,24
2018-02-18,10
2018-02-25,12
2018-03-04,7
2018-03-11,13
2018-03-18,17
2018-03-25,13
2018-04-01,18
2018-04-08,11
2018-04-15,14
2018-04-22,12
2018-04-29,27
2018-05-06,11
2018-05-13,9
2018-05-20,10
2018-05-27,12
2018-06-03,9
2018-06-10,5
2018-06-17,4
2018-06-24,6
2018-07-01,6
2018-07-08,5
2018-07-15,9
2018-07-22,5
2018-07-29,7
2018-08-05,7
2018-08-12,3
2018-08-19,4
2018-08-26,7
2018-09-02,5
2018-09-09,5
2018-09-16,4
2018-09-23,7
2018-09-30,2
2018-10-07,8
2018-10-14,17
2018-10-21,8
2018-10-28,5
2018-11-04,7
2018-11-11,10
2018-11-18,8
2018-11-25,4
2018-12-02,4
2018-12-09,3
2018-12-16,6
2018-12-23,2
2018-12-30,10
2019-01-06,7
2019-01-13,10
2019-01-20,8
2019-01-27,7
2019-02-03,9
2019-02-10,12
2019-02-17,12
2019-02-24,16
2019-03-03,4
2019-03-10,15
2019-03-17,18
2019-03-24,9
2019-03-31,20
2019-04-07,21
2019-04-14,25
2019-04-21,15
2019-04-28,18
2019-05-05,11
2019-05-12,16
2019-05-19,11
2019-05-26,11
2019-06-02,22
2019-06-09,24
2019-06-16,26
2019-06-23,16
2019-06-30,29
2019-07-07,31
2019-07-14,25
2019-07-21,41
2019-07-28,33
2019-08-04,16
2019-08-11,7
2019-08-18,9
2019-08-25,7
2019-09-01,5
2019-09-08,4
2019-09-15,10
2019-09-22,8
2019-09-29,10
2019-10-06,10
2019-10-13,18
2019-10-20,20
2019-10-27,17
2019-11-03,26
2019-11-10,29
2019-11-17,31
2019-11-24,41
2019-12-01,56
2019-12-08,71
2019-12-15,38
2019-12-22,23
2019-12-29,54
2020-01-05,62
2020-01-12,89
2020-01-19,120
2020-01-26,122
2020-02-02,183
2020-02-09,149
2020-02-16,143
2020-02-23,154
2020-03-01,187
2020-03-08,228
2020-03-15,176
2020-03-22,173
2020-03-29,151
2020-04-05,155
2020-04-12,128
2020-04-19,105
2020-04-26,118
2020-05-03,149
2020-05-10,127
2020-05-17,114
2020-05-24,88
2020-05-31,75
2020-06-07,63
2020-06-14,71
2020-06-21,69
2020-06-28,70
2020-07-05,43
2020-07-12,42
2020-07-19,46
2020-07-26,29
2020-08-02,30
2020-08-09,24
2020-08-16,18
2020-08-23,15
2020-08-30,13
2020-09-06,8
2020-09-13,4
2020-09-20,14
2020-09-27,10
2020-10-04,5
2020-10-11,12
2020-10-18,6
2020-10-25,11
2020-11-01,12
2020-11-08,12
2020-11-15,21
2020-11-22,30
2020-11-29,41
2020-12-06,50
2020-12-13,55
2020-12-20,35
2020-12-27,11
2021-01-03,70
2021-01-10,72
2021-01-17,86
2021-01-24,72
2021-01-31,89
2021-02-07,77
2021-02-14,106
2021-02-21,51
2021-02-28,88
2021-03-07,48
2021-03-14,61
2021-03-21,53
2021-03-28,58
2021-04-04,51
2021-04-11,23
2021-04-18,43
2021-04-25,39
2021-05-02,28
2021-05-09,54
2021-05-16,40
2021-05-23,26
2021-05-30,38
2021-06-06,28
2021-06-13,48
2021-06-20,25
2021-06-27,25
2021-07-04,17
2021-07-11,19
2021-07-18,13
2021-07-25,10
2021-08-01,12
2021-08-08,9
2021-08-15,15
2021-08-22,6
2021-08-29,4
2021-09-05,6
2021-09-12,5
2021-09-19,9
2021-09-26,7
2021-10-03,7
2021-10-10,12
2021-10-17,15
2021-10-24,15
2021-10-31,36
2021-11-07,33
2021-11-14,82
2021-11-21,86
2021-11-28,118
2021-12-05,126
2021-12-12,86
2021-12-19,29
2021-12-26,4
2022-01-02,253
2022-01-09,269
2022-01-16,293
2022-01-23,255
2022-01-30,320
2022-02-06,329
2022-02-13,423
2022-02-20,371
2022-02-27,477
2022-03-06,437
2022-03-13,476
2022-03-20,478
2022-03-27,522
2022-04-03,470
2022-04-10,514
2022-04-17,486
2022-04-24,426
2022-05-01,465
2022-05-08,375
2022-05-15,321
2022-05-22,277
2022-05-29,276
2022-06-05,214
2022-06-12,176
2022-06-19,196
2022-06-26,166
2022-07-03,151
2022-07-10,163
2022-07-17,130
2022-07-24,128
2022-07-31,116
2022-08-07,97
2022-08-14,85
2022-08-21,62
2022-08-28,61
2022-09-04,80
2022-09-11,67
2022-09-18,101
2022-09-25,82
2022-10-02,81
2022-10-09,99
2022-10-16,114
2022-10-23,104
2022-10-30,151
2022-11-06,152
2022-11-13,202
2022-11-20,278
2022-11-27,299
2022-12-04,205
2022-12-11,247
2022-12-18,176
2022-12-25,302
2023-01-01,810
2023-01-08,864
2023-01-15,836
2023-01-22,806
2023-01-29,686
2023-02-05,777
2023-02-12,604
2023-02-19,590
2023-02-26,652
2023-03-05,716
2023-03-12,491
2023-03-19,398
2023-03-26,373
2023-04-02,263
2023-04-09,300
2023-04-16,241
2023-04-23,159
2023-04-30,192
2023-05-07,138
2023-05-14,119
2023-05-21,97
2023-05-28,71
2023-06-04,76
2023-06-11,74
2023-06-18,84
2023-06-25,57
2023-07-02,48
2023-07-09,49
2023-07-16,41
2023-07-23,29
2023-07-30,25
2023-08-06,49
2023-08-13,34
2023-08-20,37
2023-08-27,19
2023-09-03,20
2023-09-10,32
2023-09-17,25
2023-09-24,34
2023-10-01,36
2023-10-08,37
2023-10-15,73
2023-10-22,60
2023-10-29,49
2023-11-05,47
2023-11-12,30
2023-11-19,32
2023-11-26,37
2023-12-03,35
2023-12-10,30
2023-12-17,10
2023-12-24,22
2023-12-31,89
2024-01-07,99
2024-01-14,154
2024-01-21,182
2024-01-28,183
2024-02-04,232
2024-02-11,289
2024-02-18,552
2024-02-25,540
2024-03-03,604
2024-03-10,459
2024-03-17,353
2024-03-24,157
2024-03-31,203
2024-04-07,134
2024-04-14,151
2024-04-21,126
2024-04-28,79
2024-05-05,69
2024-05-12,53
2024-05-19,32
2024-05-26,28
2024-06-02,32
2024-06-09,34
2024-06-16,32
2024-06-23,27
2024-06-30,25
2024-07-07,22
2024-07-14,22
2024-07-21,17
2024-07-28,23
2024-08-04,22
2024-08-11,15
2024-08-18,20
2024-08-25,18
2024-09-01,7
2024-09-08,17
2024-09-15,9
2024-09-22,7
2024-09-29,4
2024-10-06,6
2024-10-13,13
2024-10-20,7
2024-10-27,12
2024-11-03,10
2024-11-10,20
2024-11-17,14
2024-11-24,14
2024-12-01,23
2024-12-08,18
2024-12-15,19
2024-12-22,7
2024-12-29,30
2025-01-05,26
2025-01-12,30
2025-01-19,34
2025-01-26,36
2025-02-02,51
2025-02-09,60
2025-02-16,38
2025-02-23,59
2025-03-02,82
2025-03-09,110
2025-03-16,101
2025-03-23,88
2025-03-30,118
2025-04-06,85
2025-04-13,111
2025-04-20,142
2025-04-27,116
2025-05-04,119
2025-05-11,117
2025-05-18,96
2025-05-25,88
2025-06-01,92
2025-06-08,52
2025-06-15,70
2025-06-22,56
2025-06-29,53
2025-07-06,51
2025-07-13,25
2025-07-20,34
2025-07-27,23
2025-08-03,27
2025-08-10,21
2025-08-17,21
2025-08-24,22
2025-08-31,19
2025-09-07,24
2025-09-14,20
2025-09-21,25
2025-09-28,23
2025-10-05,21
2025-10-12,22
2025-10-19,21
2025-10-26,16
2025-11-02,18
2025-11-09,13
2025-11-16,18
2025-11-23,33
2025-11-30,28
2025-12-07,37
2025-12-14,37
2025-12-21,18
2025-12-28,35
2026-01-04,102
2026-01-11,95
2026-01-18,92
2026-01-25,120
2026-02-01,148
2026-02-08,119
2026-02-15,107
2026-02-22,97
2026-03-01,68
2026-03-08,64
2026-03-15,57
2026-03-22,47
2026-03-29,39
2026-04-05,72
2026-04-12,65
2026-04-19,59
2026-04-26,55
2026-05-03,51
2026-05-10,34
2026-05-17,38
2026-05-24,38
2026-05-31,33
2026-06-07,42
2026-06-14,34
2026-06-21,49
