date,value
2023-02-12,650
2023-02-19,855
2023-02-26,1203
2023-03-05,1254
2023-03-12,1516
2023-03-19,1983
2023-03-26,1926
2023-04-02,1792
2023-04-09,2136
2023-04-16,1743
2023-04-23,1782
2023-04-30,1985
2023-05-07,1991
2023-05-14,1834
2023-05-21,1495
2023-05-28,1368
2023-06-04,1397
2023-06-11,1401
2023-06-18,1286
2023-06-25,929
2023-07-02,791
2023-07-09,673
2023-07-16,583
2023-07-23,478
2023-07-30,536
2023-08-06,464
2023-08-13,420
2023-08-20,387
2023-08-27,332
2023-09-03,308
2023-09-10,418
2023-09-17,443
2023-09-24,386
2023-10-01,391
2023-10-08,351
2023-10-15,451
2023-10-22,470
2023-10-29,519
2023-11-05,734
2023-11-12,730
2023-11-19,1094
2023-11-26,1236
2023-12-03,1533
2023-12-10,1863
2023-12-17,1513
2023-12-24,1821
2023-12-31,4432
2024-01-07,5147
2024-01-14,7409
2024-01-21,9524
2024-01-28,12489
2024-02-04,17780
2024-02-11,24277
2024-02-18,28482
2024-02-25,27774
2024-03-03,25296
2024-03-10,22979
2024-03-17,18686
2024-03-24,12834
2024-03-31,15220
2024-04-07,12581
2024-04-14,10197
2024-04-21,8244
2024-04-28,7996
2024-05-05,7266
2024-05-12,5873
2024-05-19,4986
2024-05-26,2957
2024-06-02,2615
2024-06-09,2149
2024-06-16,1728
2024-06-23,1409
2024-06-30,1187
2024-07-07,870
2024-07-14,878
2024-07-21,742
2024-07-28,685
2024-08-04,570
2024-08-11,482
2024-08-18,507
2024-08-25,432
2024-09-01,521
2024-09-08,584
2024-09-15,425
2024-09-22,403
2024-09-29,368
2024-10-06,364
2024-10-13,333
2024-10-20,412
2024-10-27,387
2024-11-03,421
2024-11-10,333
2024-11-17,312
2024-11-24,377
2024-12-01,392
2024-12-08,425
2024-12-15,329
2024-12-22,330
2024-12-29,572
2025-01-05,709
2025-01-12,765
2025-01-19,959
2025-01-26,1238
2025-02-02,1842
2025-02-09,2128
2025-02-16,1784
2025-02-23,1240
2025-03-02,1372
2025-03-09,1387
2025-03-16,1329
2025-03-23,1181
2025-03-30,1395
2025-04-06,1417
2025-04-13,1183
2025-04-20,1254
2025-04-27,1117
2025-05-04,1100
2025-05-11,940
2025-05-18,798
2025-05-25,667
2025-06-01,522
2025-06-08,338
2025-06-15,281
2025-06-22,255
2025-06-29,201
2025-07-06,207
2025-07-13,167
2025-07-20,165
2025-07-27,141
2025-08-03,151
2025-08-10,161
2025-08-17,165
2025-08-24,140
2025-08-31,150
2025-09-07,155
2025-09-14,160
2025-09-21,129
2025-09-28,143
2025-10-05,137
2025-10-12,156
2025-10-19,118
2025-10-26,133
2025-11-02,125
2025-11-09,128
2025-11-16,116
2025-11-23,114
2025-11-30,137
2025-12-07,109
2025-12-14,89
2025-12-21,98
2025-12-28,123
2026-01-04,298
2026-01-11,298
2026-01-18,300
2026-01-25,301
2026-02-01,389
2026-02-08,329
2026-02-15,585
2026-02-22,808
2026-03-01,695
2026-03-08,551
2026-03-15,417
2026-03-22,401
2026-03-29,332
2026-04-05,398
2026-04-12,290
2026-04-19,269
2026-04-26,299
2026-05-03,282
2026-05-10,275
2026-05-17,200
2026-05-24,187
2026-05-31,187
2026-06-07,206
2026-06-14,166
2026-06-21,137
