date,value
2020-02-23,3695
2020-03-01,3593
2020-03-08,3262
2020-03-15,2586
2020-03-22,2228
2020-03-29,2065
2020-04-05,1633
2020-04-12,1435
2020-04-19,1224
2020-04-26,1212
2020-05-03,955
2020-05-10,707
2020-05-17,529
2020-05-24,401
2020-05-31,294
2020-06-07,346
2020-06-14,335
2020-06-21,288
2020-06-28,219
2020-07-05,202
2020-07-12,212
2020-07-19,198
2020-07-26,143
2020-08-02,103
2020-08-09,126
2020-08-16,87
2020-08-23,124
2020-08-30,81
2020-09-06,138
2020-09-13,101
2020-09-20,90
2020-09-27,104
2020-10-04,81
2020-10-11,66
2020-10-18,55
2020-10-25,51
2020-11-01,107
2020-11-08,125
2020-11-15,222
2020-11-22,149
2020-11-29,186
2020-12-06,196
2020-12-13,129
2020-12-20,93
2020-12-27,38
2021-01-03,200
2021-01-10,250
2021-01-17,266
2021-01-24,320
2021-01-31,439
2021-02-07,555
2021-02-14,574
2021-02-21,580
2021-02-28,686
2021-03-07,628
2021-03-14,661
2021-03-21,597
2021-03-28,648
2021-04-04,708
2021-04-11,596
2021-04-18,573
2021-04-25,431
2021-05-02,332
2021-05-09,348
2021-05-16,224
2021-05-23,155
2021-05-30,165
2021-06-06,104
2021-06-13,92
2021-06-20,53
2021-06-27,42
2021-07-04,40
2021-07-11,33
2021-07-18,38
2021-07-25,15
2021-08-01,28
2021-08-08,29
2021-08-15,28
2021-08-22,25
2021-08-29,24
2021-09-05,25
2021-09-12,24
2021-09-19,30
2021-09-26,20
2021-10-03,31
2021-10-10,29
2021-10-17,33
2021-10-24,31
2021-10-31,37
2021-11-07,39
2021-11-14,47
2021-11-21,59
2021-11-28,70
2021-12-05,76
2021-12-12,53
2021-12-19,28
2021-12-26,5
2022-01-02,65
2022-01-09,90
2022-01-16,106
2022-01-23,137
2022-01-30,156
2022-02-06,192
2022-02-13,178
2022-02-20,216
2022-02-27,379
2022-03-06,483
2022-03-13,574
2022-03-20,755
2022-03-27,867
2022-04-03,939
2022-04-10,1099
2022-04-17,1278
2022-04-24,1703
2022-05-01,2145
2022-05-08,1434
2022-05-15,901
2022-05-22,768
2022-05-29,817
2022-06-05,653
2022-06-12,475
2022-06-19,423
2022-06-26,471
2022-07-03,437
2022-07-10,407
2022-07-17,308
2022-07-24,287
2022-07-31,320
2022-08-07,236
2022-08-14,212
2022-08-21,181
2022-08-28,198
2022-09-04,168
2022-09-11,180
2022-09-18,190
2022-09-25,229
2022-10-02,245
2022-10-09,234
2022-10-16,276
2022-10-23,333
2022-10-30,347
2022-11-06,362
2022-11-13,395
2022-11-20,444
2022-11-27,239
2022-12-04,186
2022-12-11,119
2022-12-18,43
2022-12-25,112
2023-01-01,531
2023-01-08,617
2023-01-15,596
2023-01-22,805
2023-01-29,1125
2023-02-05,1401
2023-02-12,1665
2023-02-19,1729
2023-02-26,2174
2023-03-05,2701
2023-03-12,2631
2023-03-19,3141
2023-03-26,3257
2023-04-02,3018
2023-04-09,3223
2023-04-16,2797
2023-04-23,2146
2023-04-30,2427
2023-05-07,2272
2023-05-14,1854
2023-05-21,1316
2023-05-28,1095
2023-06-04,830
2023-06-11,527
2023-06-18,371
2023-06-25,412
2023-07-02,366
2023-07-09,305
2023-07-16,231
2023-07-23,154
2023-07-30,140
2023-08-06,157
2023-08-13,111
2023-08-20,76
2023-08-27,77
2023-09-03,59
2023-09-10,72
2023-09-17,77
2023-09-24,59
2023-10-01,50
2023-10-08,53
2023-10-15,99
2023-10-22,87
2023-10-29,72
2023-11-05,73
2023-11-12,79
2023-11-19,86
2023-11-26,94
2023-12-03,117
2023-12-10,112
2023-12-17,104
2023-12-24,80
2023-12-31,193
2024-01-07,269
2024-01-14,383
2024-01-21,484
2024-01-28,470
2024-02-04,571
2024-02-11,820
2024-02-18,808
2024-02-25,881
2024-03-03,1031
2024-03-10,1211
2024-03-17,1186
2024-03-24,1013
2024-03-31,1088
2024-04-07,1167
2024-04-14,953
2024-04-21,928
2024-04-28,966
2024-05-05,1044
2024-05-12,860
2024-05-19,486
2024-05-26,269
2024-06-02,229
2024-06-09,324
2024-06-16,245
2024-06-23,141
2024-06-30,87
2024-07-07,49
2024-07-14,40
2024-07-21,41
2024-07-28,50
2024-08-04,28
2024-08-11,27
2024-08-18,30
2024-08-25,22
2024-09-01,15
2024-09-08,21
2024-09-15,39
2024-09-22,39
2024-09-29,27
2024-10-06,31
2024-10-13,26
2024-10-20,28
2024-10-27,36
2024-11-03,41
2024-11-10,31
2024-11-17,41
2024-11-24,35
2024-12-01,39
2024-12-08,70
2024-12-15,57
2024-12-22,92
2024-12-29,139
2025-01-05,205
2025-01-12,249
2025-01-19,272
2025-01-26,330
2025-02-02,340
2025-02-09,397
2025-02-16,432
2025-02-23,455
2025-03-02,536
2025-03-09,554
2025-03-16,724
2025-03-23,715
2025-03-30,697
2025-04-06,775
2025-04-13,626
2025-04-20,636
2025-04-27,538
2025-05-04,579
2025-05-11,580
2025-05-18,617
2025-05-25,478
2025-06-01,331
2025-06-08,296
2025-06-15,238
2025-06-22,145
2025-06-29,150
2025-07-06,141
2025-07-13,95
2025-07-20,78
2025-07-27,63
2025-08-03,63
2025-08-10,51
2025-08-17,67
2025-08-24,50
2025-08-31,58
2025-09-07,62
2025-09-14,70
2025-09-21,54
2025-09-28,57
2025-10-05,60
2025-10-12,38
2025-10-19,50
2025-10-26,54
2025-11-02,94
2025-11-09,77
2025-11-16,51
2025-11-23,56
2025-11-30,51
2025-12-07,46
2025-12-14,47
2025-12-21,37
2025-12-28,58
2026-01-04,152
2026-01-11,126
2026-01-18,171
2026-01-25,143
2026-02-01,210
2026-02-08,212
2026-02-15,264
2026-02-22,373
2026-03-01,558
2026-03-08,327
2026-03-15,204
2026-03-22,170
2026-03-29,287
2026-04-05,314
2026-04-12,371
2026-04-19,355
2026-04-26,338
2026-05-03,301
2026-05-10,217
2026-05-17,162
2026-05-24,215
2026-05-31,227
2026-06-07,189
2026-06-14,184
2026-06-21,132
