date,value
2014-07-20,113
2014-07-27,104
2014-08-03,57
2014-08-10,56
2014-08-17,24
2014-08-24,20
2014-08-31,21
2014-09-07,20
2014-09-14,10
2014-09-21,16
2014-09-28,11
2014-10-05,16
2014-10-12,15
2014-10-19,8
2014-10-26,13
2014-11-02,11
2014-11-09,24
2014-11-16,16
2014-11-23,11
2014-11-30,26
2014-12-07,18
2014-12-14,18
2014-12-21,27
2014-12-28,70
2015-01-04,62
2015-01-11,59
2015-01-18,74
2015-01-25,122
2015-02-01,157
2015-02-08,141
2015-02-15,179
2015-02-22,177
2015-03-01,242
2015-03-08,255
2015-03-15,283
2015-03-22,315
2015-03-29,341
2015-04-05,532
2015-04-12,644
2015-04-19,718
2015-04-26,759
2015-05-03,840
2015-05-10,607
2015-05-17,562
2015-05-24,444
2015-05-31,427
2015-06-07,376
2015-06-14,319
2015-06-21,206
2015-06-28,103
2015-07-05,70
2015-07-12,79
2015-07-19,82
2015-07-26,42
2015-08-02,37
2015-08-09,32
2015-08-16,35
2015-08-23,23
2015-08-30,20
2015-09-06,18
2015-09-13,23
2015-09-20,10
2015-09-27,35
2015-10-04,34
2015-10-11,15
2015-10-18,13
2015-10-25,20
2015-11-01,20
2015-11-08,50
2015-11-15,40
2015-11-22,51
2015-11-29,78
2015-12-06,104
2015-12-13,166
2015-12-20,160
2015-12-27,228
2016-01-03,536
2016-01-10,529
2016-01-17,646
2016-01-24,629
2016-01-31,1044
2016-02-07,1405
2016-02-14,1379
2016-02-21,1097
2016-02-28,1106
2016-03-06,1200
2016-03-13,1180
2016-03-20,1037
2016-03-27,969
2016-04-03,949
2016-04-10,919
2016-04-17,722
2016-04-24,630
2016-05-01,573
2016-05-08,487
2016-05-15,350
2016-05-22,262
2016-05-29,267
2016-06-05,214
2016-06-12,146
2016-06-19,90
2016-06-26,73
2016-07-03,64
2016-07-10,49
2016-07-17,49
2016-07-24,22
2016-07-31,25
2016-08-07,16
2016-08-14,25
2016-08-21,16
2016-08-28,20
2016-09-04,17
2016-09-11,20
2016-09-18,16
2016-09-25,28
2016-10-02,14
2016-10-09,9
2016-10-16,25
2016-10-23,17
2016-10-30,31
2016-11-06,17
2016-11-13,23
2016-11-20,28
2016-11-27,25
2016-12-04,39
2016-12-11,33
2016-12-18,33
2016-12-25,38
2017-01-01,50
2017-01-08,43
2017-01-15,51
2017-01-22,61
2017-01-29,98
2017-02-05,67
2017-02-12,64
2017-02-19,48
2017-02-26,76
2017-03-05,113
2017-03-12,130
2017-03-19,171
2017-03-26,155
2017-04-02,155
2017-04-09,157
2017-04-16,147
2017-04-23,160
2017-04-30,195
2017-05-07,191
2017-05-14,207
2017-05-21,244
2017-05-28,236
2017-06-04,191
2017-06-11,173
2017-06-18,123
2017-06-25,115
2017-07-02,56
2017-07-09,34
2017-07-16,31
2017-07-23,24
2017-07-30,18
2017-08-06,26
2017-08-13,41
2017-08-20,25
2017-08-27,21
2017-09-03,27
2017-09-10,38
2017-09-17,24
2017-09-24,24
2017-10-01,27
2017-10-08,33
2017-10-15,20
2017-10-22,23
2017-10-29,25
2017-11-05,36
2017-11-12,35
2017-11-19,28
2017-11-26,22
2017-12-03,32
2017-12-10,43
2017-12-17,43
2017-12-24,32
2017-12-31,45
2018-01-07,50
2018-01-14,62
2018-01-21,43
2018-01-28,48
2018-02-04,60
2018-02-11,56
2018-02-18,42
2018-02-25,52
2018-03-04,52
2018-03-11,58
2018-03-18,50
2018-03-25,57
2018-04-01,69
2018-04-08,78
2018-04-15,67
2018-04-22,56
2018-04-29,58
2018-05-06,99
2018-05-13,78
2018-05-20,41
2018-05-27,52
2018-06-03,38
2018-06-10,48
2018-06-17,46
2018-06-24,41
2018-07-01,26
2018-07-08,33
2018-07-15,25
2018-07-22,24
2018-07-29,25
2018-08-05,14
2018-08-12,17
2018-08-19,20
2018-08-26,18
2018-09-02,21
2018-09-09,20
2018-09-16,25
2018-09-23,27
2018-09-30,29
2018-10-07,31
2018-10-14,29
2018-10-21,36
2018-10-28,50
2018-11-04,39
2018-11-11,41
2018-11-18,67
2018-11-25,74
2018-12-02,73
2018-12-09,90
2018-12-16,117
2018-12-23,107
2018-12-30,151
2019-01-06,134
2019-01-13,166
2019-01-20,250
2019-01-27,410
2019-02-03,502
2019-02-10,531
2019-02-17,708
2019-02-24,739
2019-03-03,770
2019-03-10,999
2019-03-17,1410
2019-03-24,1456
2019-03-31,1521
2019-04-07,1493
2019-04-14,1398
2019-04-21,1932
2019-04-28,1964
2019-05-05,1982
2019-05-12,2630
2019-05-19,3079
2019-05-26,3427
2019-06-02,2943
2019-06-09,2288
2019-06-16,1346
2019-06-23,910
2019-06-30,651
2019-07-07,329
2019-07-14,247
2019-07-21,192
2019-07-28,170
2019-08-04,129
2019-08-11,122
2019-08-18,92
2019-08-25,74
2019-09-01,99
2019-09-08,106
2019-09-15,108
2019-09-22,134
2019-09-29,131
2019-10-06,135
2019-10-13,115
2019-10-20,117
2019-10-27,152
2019-11-03,103
2019-11-10,140
2019-11-17,128
2019-11-24,118
2019-12-01,149
2019-12-08,161
2019-12-15,170
2019-12-22,124
2019-12-29,256
2020-01-05,410
2020-01-12,629
2020-01-19,790
2020-01-26,743
2020-02-02,1083
2020-02-09,1246
2020-02-16,1711
2020-02-23,1999
2020-03-01,2372
2020-03-08,2508
2020-03-15,2133
2020-03-22,2088
2020-03-29,2311
2020-04-05,3178
2020-04-12,3180
2020-04-19,2895
2020-04-26,3156
2020-05-03,2721
2020-05-10,2232
2020-05-17,1917
2020-05-24,1646
2020-05-31,1265
2020-06-07,1013
2020-06-14,813
2020-06-21,615
2020-06-28,592
2020-07-05,497
2020-07-12,474
2020-07-19,331
2020-07-26,249
2020-08-02,197
2020-08-09,211
2020-08-16,191
2020-08-23,173
2020-08-30,196
2020-09-06,195
2020-09-13,160
2020-09-20,136
2020-09-27,165
2020-10-04,140
2020-10-11,155
2020-10-18,115
2020-10-25,125
2020-11-01,165
2020-11-08,133
2020-11-15,140
2020-11-22,166
2020-11-29,259
2020-12-06,227
2020-12-13,177
2020-12-20,152
2020-12-27,50
2021-01-03,246
2021-01-10,222
2021-01-17,214
2021-01-24,226
2021-01-31,281
2021-02-07,282
2021-02-14,393
2021-02-21,344
2021-02-28,444
2021-03-07,394
2021-03-14,395
2021-03-21,420
2021-03-28,486
2021-04-04,614
2021-04-11,693
2021-04-18,770
2021-04-25,730
2021-05-02,774
2021-05-09,826
2021-05-16,782
2021-05-23,716
2021-05-30,748
2021-06-06,629
2021-06-13,517
2021-06-20,405
2021-06-27,353
2021-07-04,239
2021-07-11,211
2021-07-18,177
2021-07-25,157
2021-08-01,148
2021-08-08,131
2021-08-15,110
2021-08-22,90
2021-08-29,114
2021-09-05,117
2021-09-12,134
2021-09-19,120
2021-09-26,143
2021-10-03,126
2021-10-10,95
2021-10-17,120
2021-10-24,128
2021-10-31,128
2021-11-07,174
2021-11-14,216
2021-11-21,262
2021-11-28,316
2021-12-05,412
2021-12-12,483
2021-12-19,500
2021-12-26,232
2022-01-02,768
2022-01-09,808
2022-01-16,954
2022-01-23,1224
2022-01-30,1391
2022-02-06,1635
2022-02-13,1590
2022-02-20,1743
2022-02-27,2125
2022-03-06,2586
2022-03-13,2908
2022-03-20,3461
2022-03-27,3916
2022-04-03,3911
2022-04-10,3952
2022-04-17,4718
2022-04-24,4257
2022-05-01,3412
2022-05-08,3160
2022-05-15,3201
2022-05-22,2253
2022-05-29,1821
2022-06-05,1516
2022-06-12,1171
2022-06-19,1004
2022-06-26,739
2022-07-03,504
2022-07-10,436
2022-07-17,358
2022-07-24,379
2022-07-31,340
2022-08-07,355
2022-08-14,331
2022-08-21,338
2022-08-28,384
2022-09-04,426
2022-09-11,415
2022-09-18,416
2022-09-25,485
2022-10-02,426
2022-10-09,435
2022-10-16,469
2022-10-23,365
2022-10-30,236
2022-11-06,319
2022-11-13,356
2022-11-20,401
2022-11-27,436
2022-12-04,532
2022-12-11,548
2022-12-18,439
2022-12-25,456
2023-01-01,692
2023-01-08,699
2023-01-15,794
2023-01-22,718
2023-01-29,891
2023-02-05,940
2023-02-12,790
2023-02-19,883
2023-02-26,875
2023-03-05,976
2023-03-12,934
2023-03-19,1095
2023-03-26,1086
2023-04-02,921
2023-04-09,1207
2023-04-16,1097
2023-04-23,1032
2023-04-30,1092
2023-05-07,935
2023-05-14,958
2023-05-21,730
2023-05-28,745
2023-06-04,655
2023-06-11,706
2023-06-18,589
2023-06-25,438
2023-07-02,466
2023-07-09,500
2023-07-16,406
2023-07-23,361
2023-07-30,445
2023-08-06,382
2023-08-13,396
2023-08-20,365
2023-08-27,399
2023-09-03,437
2023-09-10,444
2023-09-17,395
2023-09-24,371
2023-10-01,359
2023-10-08,252
2023-10-15,355
2023-10-22,281
2023-10-29,365
2023-11-05,503
2023-11-12,590
2023-11-19,944
2023-11-26,1255
2023-12-03,1671
2023-12-10,2468
2023-12-17,2833
2023-12-24,3680
2023-12-31,8565
2024-01-07,8713
2024-01-14,13135
2024-01-21,19232
2024-01-28,22583
2024-02-04,21745
2024-02-11,21486
2024-02-18,23166
2024-02-25,21990
2024-03-03,19205
2024-03-10,17170
2024-03-17,15588
2024-03-24,10347
2024-03-31,10614
2024-04-07,9539
2024-04-14,7332
2024-04-21,5581
2024-04-28,4417
2024-05-05,3696
2024-05-12,3192
2024-05-19,2828
2024-05-26,2019
2024-06-02,1356
2024-06-09,886
2024-06-16,586
2024-06-23,299
2024-06-30,344
2024-07-07,290
2024-07-14,205
2024-07-21,218
2024-07-28,247
2024-08-04,232
2024-08-11,259
2024-08-18,227
2024-08-25,196
2024-09-01,184
2024-09-08,193
2024-09-15,181
2024-09-22,199
2024-09-29,187
2024-10-06,179
2024-10-13,158
2024-10-20,203
2024-10-27,261
2024-11-03,325
2024-11-10,323
2024-11-17,469
2024-11-24,377
2024-12-01,422
2024-12-08,360
2024-12-15,335
2024-12-22,288
2024-12-29,348
2025-01-05,395
2025-01-12,340
2025-01-19,371
2025-01-26,375
2025-02-02,463
2025-02-09,394
2025-02-16,440
2025-02-23,365
2025-03-02,311
2025-03-09,384
2025-03-16,354
2025-03-23,329
2025-03-30,278
2025-04-06,254
2025-04-13,253
2025-04-20,313
2025-04-27,316
2025-05-04,382
2025-05-11,267
2025-05-18,255
2025-05-25,230
2025-06-01,197
2025-06-08,170
2025-06-15,117
2025-06-22,160
2025-06-29,166
2025-07-06,122
2025-07-13,116
2025-07-20,119
2025-07-27,112
2025-08-03,120
2025-08-10,173
2025-08-17,154
2025-08-24,173
2025-08-31,181
2025-09-07,161
2025-09-14,154
2025-09-21,130
2025-09-28,175
2025-10-05,137
2025-10-12,154
2025-10-19,159
2025-10-26,169
2025-11-02,149
2025-11-09,148
2025-11-16,136
2025-11-23,107
2025-11-30,143
2025-12-07,147
2025-12-14,131
2025-12-21,129
2025-12-28,127
2026-01-04,247
2026-01-11,222
2026-01-18,206
2026-01-25,248
2026-02-01,308
2026-02-08,276
2026-02-15,304
2026-02-22,320
2026-03-01,557
2026-03-08,294
2026-03-15,189
2026-03-22,146
2026-03-29,132
2026-04-05,171
2026-04-12,178
2026-04-19,168
2026-04-26,159
2026-05-03,154
2026-05-10,126
2026-05-17,139
2026-05-24,123
2026-05-31,116
2026-06-07,132
2026-06-14,139
2026-06-21,111
