date,value
2012-07-01,306
2012-07-08,319
2012-07-15,323
2012-07-22,279
2012-07-29,200
2012-08-05,169
2012-08-12,130
2012-08-19,94
2012-08-26,87
2012-09-02,62
2012-09-09,67
2012-09-16,75
2012-09-23,57
2012-09-30,59
2012-10-07,64
2012-10-14,55
2012-10-21,62
2012-10-28,58
2012-11-04,85
2012-11-11,52
2012-11-18,67
2012-11-25,41
2012-12-02,51
2012-12-09,80
2012-12-16,49
2012-12-23,30
2012-12-30,50
2013-01-06,53
2013-01-13,74
2013-01-20,80
2013-01-27,67
2013-02-03,88
2013-02-10,100
2013-02-17,121
2013-02-24,142
2013-03-03,138
2013-03-10,177
2013-03-17,203
2013-03-24,213
2013-03-31,280
2013-04-07,358
2013-04-14,365
2013-04-21,364
2013-04-28,374
2013-05-05,409
2013-05-12,332
2013-05-19,335
2013-05-26,330
2013-06-02,289
2013-06-09,248
2013-06-16,183
2013-06-23,168
2013-06-30,162
2013-07-07,131
2013-07-14,157
2013-07-21,129
2013-07-28,153
2013-08-04,157
2013-08-11,115
2013-08-18,129
2013-08-25,108
2013-09-01,88
2013-09-08,83
2013-09-15,93
2013-09-22,97
2013-09-29,119
2013-10-06,93
2013-10-13,77
2013-10-20,78
2013-10-27,71
2013-11-03,83
2013-11-10,75
2013-11-17,89
2013-11-24,55
2013-12-01,69
2013-12-08,64
2013-12-15,49
2013-12-22,58
2013-12-29,63
2014-01-05,66
2014-01-12,52
2014-01-19,95
2014-01-26,120
2014-02-02,119
2014-02-09,113
2014-02-16,136
2014-02-23,123
2014-03-02,146
2014-03-09,160
2014-03-16,241
2014-03-23,263
2014-03-30,316
2014-04-06,372
2014-04-13,321
2014-04-20,377
2014-04-27,391
2014-05-04,474
2014-05-11,486
2014-05-18,451
2014-05-25,458
2014-06-01,456
2014-06-08,372
2014-06-15,294
2014-06-22,249
2014-06-29,248
2014-07-06,247
2014-07-13,220
2014-07-20,173
2014-07-27,120
2014-08-03,133
2014-08-10,121
2014-08-17,110
2014-08-24,83
2014-08-31,116
2014-09-07,80
2014-09-14,85
2014-09-21,102
2014-09-28,88
2014-10-05,96
2014-10-12,108
2014-10-19,128
2014-10-26,115
2014-11-02,156
2014-11-09,153
2014-11-16,163
2014-11-23,150
2014-11-30,180
2014-12-07,214
2014-12-14,201
2014-12-21,135
2014-12-28,260
2015-01-04,435
2015-01-11,543
2015-01-18,607
2015-01-25,669
2015-02-01,832
2015-02-08,794
2015-02-15,1101
2015-02-22,1537
2015-03-01,2599
2015-03-08,3319
2015-03-15,4122
2015-03-22,4371
2015-03-29,4675
2015-04-05,5274
2015-04-12,5525
2015-04-19,5572
2015-04-26,4783
2015-05-03,4570
2015-05-10,3553
2015-05-17,2958
2015-05-24,2153
2015-05-31,1835
2015-06-07,1713
2015-06-14,1295
2015-06-21,927
2015-06-28,760
2015-07-05,723
2015-07-12,606
2015-07-19,512
2015-07-26,450
2015-08-02,508
2015-08-09,578
2015-08-16,520
2015-08-23,526
2015-08-30,899
2015-09-06,849
2015-09-13,907
2015-09-20,737
2015-09-27,1021
2015-10-04,1025
2015-10-11,993
2015-10-18,1264
2015-10-25,1740
2015-11-01,2979
2015-11-08,3603
2015-11-15,4205
2015-11-22,3570
2015-11-29,4702
2015-12-06,4568
2015-12-13,4186
2015-12-20,2909
2015-12-27,2291
2016-01-03,4103
2016-01-10,4147
2016-01-17,4212
2016-01-24,4512
2016-01-31,4535
2016-02-07,5392
2016-02-14,4801
2016-02-21,4325
2016-02-28,3702
2016-03-06,2909
2016-03-13,2163
2016-03-20,1873
2016-03-27,1424
2016-04-03,1448
2016-04-10,998
2016-04-17,789
2016-04-24,631
2016-05-01,545
2016-05-08,497
2016-05-15,542
2016-05-22,408
2016-05-29,368
2016-06-05,402
2016-06-12,369
2016-06-19,293
2016-06-26,274
2016-07-03,247
2016-07-10,306
2016-07-17,200
2016-07-24,201
2016-07-31,218
2016-08-07,242
2016-08-14,223
2016-08-21,191
2016-08-28,159
2016-09-04,137
2016-09-11,145
2016-09-18,131
2016-09-25,118
2016-10-02,145
2016-10-09,112
2016-10-16,115
2016-10-23,123
2016-10-30,136
2016-11-06,111
2016-11-13,115
2016-11-20,119
2016-11-27,98
2016-12-04,113
2016-12-11,108
2016-12-18,86
2016-12-25,90
2017-01-01,113
2017-01-08,125
2017-01-15,115
2017-01-22,119
2017-01-29,112
2017-02-05,113
2017-02-12,127
2017-02-19,99
2017-02-26,110
2017-03-05,154
2017-03-12,153
2017-03-19,191
2017-03-26,143
2017-04-02,152
2017-04-09,139
2017-04-16,277
2017-04-23,202
2017-04-30,255
2017-05-07,277
2017-05-14,328
2017-05-21,241
2017-05-28,253
2017-06-04,340
2017-06-11,303
2017-06-18,231
2017-06-25,185
2017-07-02,181
2017-07-09,205
2017-07-16,148
2017-07-23,129
2017-07-30,190
2017-08-06,158
2017-08-13,136
2017-08-20,154
2017-08-27,134
2017-09-03,120
2017-09-10,118
2017-09-17,92
2017-09-24,112
2017-10-01,91
2017-10-08,94
2017-10-15,96
2017-10-22,94
2017-10-29,69
2017-11-05,85
2017-11-12,75
2017-11-19,76
2017-11-26,92
2017-12-03,97
2017-12-10,120
2017-12-17,85
2017-12-24,62
2017-12-31,123
2018-01-07,114
2018-01-14,101
2018-01-21,95
2018-01-28,127
2018-02-04,115
2018-02-11,156
2018-02-18,209
2018-02-25,220
2018-03-04,261
2018-03-11,288
2018-03-18,335
2018-03-25,328
2018-04-01,466
2018-04-08,476
2018-04-15,509
2018-04-22,426
2018-04-29,355
2018-05-06,366
2018-05-13,320
2018-05-20,293
2018-05-27,281
2018-06-03,277
2018-06-10,282
2018-06-17,211
2018-06-24,221
2018-07-01,191
2018-07-08,207
2018-07-15,241
2018-07-22,200
2018-07-29,175
2018-08-05,189
2018-08-12,188
2018-08-19,204
2018-08-26,143
2018-09-02,140
2018-09-09,130
2018-09-16,122
2018-09-23,117
2018-09-30,172
2018-10-07,142
2018-10-14,165
2018-10-21,166
2018-10-28,136
2018-11-04,188
2018-11-11,154
2018-11-18,153
2018-11-25,173
2018-12-02,177
2018-12-09,170
2018-12-16,114
2018-12-23,106
2018-12-30,109
2019-01-06,134
2019-01-13,145
2019-01-20,167
2019-01-27,311
2019-02-03,387
2019-02-10,475
2019-02-17,422
2019-02-24,328
2019-03-03,420
2019-03-10,528
2019-03-17,626
2019-03-24,723
2019-03-31,831
2019-04-07,982
2019-04-14,1091
2019-04-21,1407
2019-04-28,1761
2019-05-05,1833
2019-05-12,2159
2019-05-19,2187
2019-05-26,1985
2019-06-02,1609
2019-06-09,1341
2019-06-16,963
2019-06-23,1034
2019-06-30,1028
2019-07-07,954
2019-07-14,807
2019-07-21,612
2019-07-28,631
2019-08-04,665
2019-08-11,704
2019-08-18,809
2019-08-25,650
2019-09-01,659
2019-09-08,685
2019-09-15,608
2019-09-22,536
2019-09-29,621
2019-10-06,534
2019-10-13,460
2019-10-20,422
2019-10-27,365
2019-11-03,339
2019-11-10,345
2019-11-17,301
2019-11-24,270
2019-12-01,278
2019-12-08,261
2019-12-15,223
2019-12-22,90
2019-12-29,137
2020-01-05,187
2020-01-12,205
2020-01-19,220
2020-01-26,232
2020-02-02,244
2020-02-09,274
2020-02-16,240
2020-02-23,296
2020-03-01,347
2020-03-08,355
2020-03-15,232
2020-03-22,181
2020-03-29,278
2020-04-05,297
2020-04-12,537
2020-04-19,601
2020-04-26,602
2020-05-03,670
2020-05-10,932
2020-05-17,798
2020-05-24,674
2020-05-31,691
2020-06-07,616
2020-06-14,651
2020-06-21,631
2020-06-28,745
2020-07-05,716
2020-07-12,638
2020-07-19,588
2020-07-26,554
2020-08-02,500
2020-08-09,475
2020-08-16,413
2020-08-23,404
2020-08-30,369
2020-09-06,328
2020-09-13,358
2020-09-20,370
2020-09-27,253
2020-10-04,279
2020-10-11,236
2020-10-18,270
2020-10-25,226
2020-11-01,239
2020-11-08,190
2020-11-15,162
2020-11-22,147
2020-11-29,143
2020-12-06,170
2020-12-13,145
2020-12-20,92
2020-12-27,38
2021-01-03,121
2021-01-10,99
2021-01-17,140
2021-01-24,139
2021-01-31,208
2021-02-07,210
2021-02-14,273
2021-02-21,239
2021-02-28,371
2021-03-07,491
2021-03-14,422
2021-03-21,404
2021-03-28,480
2021-04-04,592
2021-04-11,647
2021-04-18,829
2021-04-25,1071
2021-05-02,1447
2021-05-09,1819
2021-05-16,2179
2021-05-23,2077
2021-05-30,2396
2021-06-06,2188
2021-06-13,1854
2021-06-20,1752
2021-06-27,1750
2021-07-04,1594
2021-07-11,1484
2021-07-18,1202
2021-07-25,968
2021-08-01,942
2021-08-08,738
2021-08-15,657
2021-08-22,677
2021-08-29,563
2021-09-05,642
2021-09-12,542
2021-09-19,475
2021-09-26,442
2021-10-03,385
2021-10-10,356
2021-10-17,325
2021-10-24,310
2021-10-31,297
2021-11-07,285
2021-11-14,279
2021-11-21,237
2021-11-28,274
2021-12-05,224
2021-12-12,253
2021-12-19,193
2021-12-26,22
2022-01-02,70
2022-01-09,78
2022-01-16,108
2022-01-23,116
2022-01-30,139
2022-02-06,179
2022-02-13,231
2022-02-20,203
2022-02-27,288
2022-03-06,286
2022-03-13,311
2022-03-20,418
2022-03-27,445
2022-04-03,520
2022-04-10,580
2022-04-17,771
2022-04-24,835
2022-05-01,1018
2022-05-08,927
2022-05-15,769
2022-05-22,642
2022-05-29,581
2022-06-05,596
2022-06-12,558
2022-06-19,514
2022-06-26,407
2022-07-03,338
2022-07-10,278
2022-07-17,327
2022-07-24,305
2022-07-31,315
2022-08-07,348
2022-08-14,298
2022-08-21,273
2022-08-28,288
2022-09-04,251
2022-09-11,219
2022-09-18,171
2022-09-25,195
2022-10-02,193
2022-10-09,205
2022-10-16,229
2022-10-23,162
2022-10-30,65
2022-11-06,41
2022-11-13,24
2022-11-20,33
2022-11-27,35
2022-12-04,24
2022-12-11,25
2022-12-18,26
2022-12-25,39
2023-01-01,68
2023-01-08,97
2023-01-15,85
2023-01-22,90
2023-01-29,111
2023-02-05,154
2023-02-12,133
2023-02-19,180
2023-02-26,209
2023-03-05,395
2023-03-12,407
2023-03-19,389
2023-03-26,429
2023-04-02,362
2023-04-09,317
2023-04-16,265
2023-04-23,214
2023-04-30,219
2023-05-07,216
2023-05-14,188
2023-05-21,166
2023-05-28,152
2023-06-04,119
2023-06-11,182
2023-06-18,149
2023-06-25,162
2023-07-02,148
2023-07-09,186
2023-07-16,168
2023-07-23,128
2023-07-30,200
2023-08-06,161
2023-08-13,167
2023-08-20,159
2023-08-27,123
2023-09-03,129
2023-09-10,136
2023-09-17,129
2023-09-24,136
2023-10-01,143
2023-10-08,136
2023-10-15,159
2023-10-22,113
2023-10-29,134
2023-11-05,162
2023-11-12,123
2023-11-19,157
2023-11-26,191
2023-12-03,232
2023-12-10,168
2023-12-17,100
2023-12-24,95
2023-12-31,97
2024-01-07,70
2024-01-14,95
2024-01-21,126
2024-01-28,188
2024-02-04,271
2024-02-11,520
2024-02-18,934
2024-02-25,1185
2024-03-03,1331
2024-03-10,1389
2024-03-17,1428
2024-03-24,1114
2024-03-31,1458
2024-04-07,1185
2024-04-14,1281
2024-04-21,1018
2024-04-28,936
2024-05-05,863
2024-05-12,840
2024-05-19,806
2024-05-26,670
2024-06-02,672
2024-06-09,643
2024-06-16,715
2024-06-23,575
2024-06-30,596
2024-07-07,437
2024-07-14,577
2024-07-21,421
2024-07-28,303
2024-08-04,308
2024-08-11,297
2024-08-18,330
2024-08-25,246
2024-09-01,310
2024-09-08,297
2024-09-15,321
2024-09-22,267
2024-09-29,234
2024-10-06,231
2024-10-13,240
2024-10-20,247
2024-10-27,245
2024-11-03,255
2024-11-10,229
2024-11-17,263
2024-11-24,282
2024-12-01,207
2024-12-08,233
2024-12-15,252
2024-12-22,166
2024-12-29,195
2025-01-05,240
2025-01-12,239
2025-01-19,241
2025-01-26,274
2025-02-02,335
2025-02-09,353
2025-02-16,442
2025-02-23,313
2025-03-02,321
2025-03-09,505
2025-03-16,589
2025-03-23,608
2025-03-30,597
2025-04-06,564
2025-04-13,562
2025-04-20,635
2025-04-27,499
2025-05-04,542
2025-05-11,431
2025-05-18,450
2025-05-25,442
2025-06-01,474
2025-06-08,465
2025-06-15,385
2025-06-22,401
2025-06-29,562
2025-07-06,544
2025-07-13,536
2025-07-20,575
2025-07-27,657
2025-08-03,703
2025-08-10,721
2025-08-17,687
2025-08-24,665
2025-08-31,615
2025-09-07,583
2025-09-14,581
2025-09-21,600
2025-09-28,528
2025-10-05,504
2025-10-12,470
2025-10-19,418
2025-10-26,383
2025-11-02,373
2025-11-09,381
2025-11-16,290
2025-11-23,253
2025-11-30,307
2025-12-07,194
2025-12-14,202
2025-12-21,144
2025-12-28,294
2026-01-04,564
2026-01-11,499
2026-01-18,618
2026-01-25,594
2026-02-01,759
2026-02-08,850
2026-02-15,1197
2026-02-22,1097
2026-03-01,1035
2026-03-08,643
2026-03-15,569
2026-03-22,567
2026-03-29,612
2026-04-05,825
2026-04-12,812
2026-04-19,891
2026-04-26,971
2026-05-03,1074
2026-05-10,1086
2026-05-17,1157
2026-05-24,1144
2026-05-31,1142
2026-06-07,1256
2026-06-14,1111
2026-06-21,869
