date,value
2013-02-17,14
2013-02-24,15
2013-03-03,12
2013-03-10,13
2013-03-17,12
2013-03-24,7
2013-03-31,12
2013-04-07,12
2013-04-14,12
2013-04-21,19
2013-04-28,22
2013-05-05,38
2013-05-12,35
2013-05-19,26
2013-05-26,20
2013-06-02,25
2013-06-09,28
2013-06-16,31
2013-06-23,34
2013-06-30,24
2013-07-07,37
2013-07-14,20
2013-07-21,12
2013-07-28,16
2013-08-04,16
2013-08-11,18
2013-08-18,17
2013-08-25,19
2013-09-01,33
2013-09-08,27
2013-09-15,24
2013-09-22,26
2013-09-29,15
2013-10-06,21
2013-10-13,20
2013-10-20,16
2013-10-27,27
2013-11-03,15
2013-11-10,8
2013-11-17,19
2013-11-24,19
2013-12-01,6
2013-12-08,8
2013-12-15,18
2013-12-22,19
2013-12-29,8
2014-01-05,25
2014-01-12,21
2014-01-19,13
2014-01-26,17
2014-02-02,15
2014-02-09,17
2014-02-16,8
2014-02-23,8
2014-03-02,14
2014-03-09,14
2014-03-16,15
2014-03-23,19
2014-03-30,21
2014-04-06,12
2014-04-13,6
2014-04-20,20
2014-04-27,23
2014-05-04,22
2014-05-11,15
2014-05-18,28
2014-05-25,35
2014-06-01,20
2014-06-08,37
2014-06-15,34
2014-06-22,26
2014-06-29,20
2014-07-06,27
2014-07-13,48
2014-07-20,20
2014-07-27,39
2014-08-03,23
2014-08-10,51
2014-08-17,31
2014-08-24,13
2014-08-31,36
2014-09-07,29
2014-09-14,35
2014-09-21,30
2014-09-28,20
2014-10-05,31
2014-10-12,13
2014-10-19,18
2014-10-26,17
2014-11-02,15
2014-11-09,21
2014-11-16,19
2014-11-23,10
2014-11-30,30
2014-12-07,15
2014-12-14,19
2014-12-21,17
2014-12-28,10
2015-01-04,16
2015-01-11,30
2015-01-18,27
2015-01-25,18
2015-02-01,16
2015-02-08,14
2015-02-15,6
2015-02-22,13
2015-03-01,10
2015-03-08,22
2015-03-15,18
2015-03-22,19
2015-03-29,16
2015-04-05,37
2015-04-12,17
2015-04-19,22
2015-04-26,29
2015-05-03,15
2015-05-10,28
2015-05-17,20
2015-05-24,18
2015-05-31,24
2015-06-07,47
2015-06-14,41
2015-06-21,25
2015-06-28,20
2015-07-05,27
2015-07-12,43
2015-07-19,43
2015-07-26,41
2015-08-02,42
2015-08-09,41
2015-08-16,42
2015-08-23,41
2015-08-30,39
2015-09-06,34
2015-09-13,34
2015-09-20,26
2015-09-27,10
2015-10-04,17
2015-10-11,5
2015-10-18,9
2015-10-25,4
2015-11-01,4
2015-11-08,2
2015-11-15,2
2015-11-22,3
2015-11-29,3
2015-12-06,11
2015-12-13,5
2015-12-20,3
2015-12-27,2
2016-01-03,6
2016-01-10,1
2016-01-17,4
2016-01-24,3
2016-01-31,0
2016-02-07,8
2016-02-14,4
2016-02-21,4
2016-02-28,7
2016-03-06,15
2016-03-13,8
2016-03-20,12
2016-03-27,9
2016-04-03,3
2016-04-10,1
2016-04-17,1
2016-04-24,2
2016-05-01,3
2016-05-08,3
2016-05-15,1
2016-05-22,0
2016-05-29,2
2016-06-05,4
2016-06-12,1
2016-06-19,3
2016-06-26,3
2016-07-03,3
2016-07-10,4
2016-07-17,5
2016-07-24,4
2016-07-31,11
2016-08-07,3
2016-08-14,8
2016-08-21,10
2016-08-28,7
2016-09-04,4
2016-09-11,7
2016-09-18,3
2016-09-25,2
2016-10-02,3
2016-10-09,6
2016-10-16,4
2016-10-23,2
2016-10-30,2
2016-11-06,3
2016-11-13,4
2016-11-20,0
2016-11-27,0
2016-12-04,1
2016-12-11,3
2016-12-18,6
2016-12-25,1
2017-01-01,4
2017-01-08,2
2017-01-15,4
2017-01-22,1
2017-01-29,2
2017-02-05,2
2017-02-12,4
2017-02-19,4
2017-02-26,1
2017-03-05,2
2017-03-12,10
2017-03-19,15
2017-03-26,10
2017-04-02,6
2017-04-09,9
2017-04-16,10
2017-04-23,8
2017-04-30,12
2017-05-07,12
2017-05-14,8
2017-05-21,15
2017-05-28,11
2017-06-04,13
2017-06-11,10
2017-06-18,6
2017-06-25,12
2017-07-02,6
2017-07-09,10
2017-07-16,10
2017-07-23,7
2017-07-30,7
2017-08-06,2
2017-08-13,8
2017-08-20,3
2017-08-27,1
2017-09-03,4
2017-09-10,4
2017-09-17,3
2017-09-24,0
2017-10-01,3
2017-10-08,3
2017-10-15,3
2017-10-22,0
2017-10-29,2
2017-11-05,3
2017-11-12,1
2017-11-19,1
2017-11-26,1
2017-12-03,2
2017-12-10,0
2017-12-17,1
2017-12-24,1
2017-12-31,0
2018-01-07,0
2018-01-14,0
2018-01-21,1
2018-01-28,0
2018-02-04,0
2018-02-11,0
2018-02-18,0
2018-02-25,0
2018-03-04,1
2018-03-11,1
2018-03-18,0
2018-03-25,0
2018-04-01,0
2018-04-08,1
2018-04-15,0
2018-04-22,0
2018-04-29,1
2018-05-06,0
2018-05-13,0
2018-05-20,1
2018-05-27,2
2018-06-03,0
2018-06-10,2
2018-06-17,1
2018-06-24,3
2018-07-01,2
2018-07-08,1
2018-07-15,4
2018-07-22,1
2018-07-29,8
2018-08-05,7
2018-08-12,3
2018-08-19,6
2018-08-26,8
2018-09-02,1
2018-09-09,1
2018-09-16,1
2018-09-23,6
2018-09-30,2
2018-10-07,10
2018-10-14,6
2018-10-21,4
2018-10-28,1
2018-11-04,3
2018-11-11,3
2018-11-18,4
2018-11-25,2
2018-12-02,4
2018-12-09,4
2018-12-16,3
2018-12-23,1
2018-12-30,5
2019-01-06,9
2019-01-13,4
2019-01-20,10
2019-01-27,10
2019-02-03,3
2019-02-10,9
2019-02-17,8
2019-02-24,6
2019-03-03,17
2019-03-10,8
2019-03-17,21
2019-03-24,12
2019-03-31,16
2019-04-07,15
2019-04-14,9
2019-04-21,8
2019-04-28,9
2019-05-05,13
2019-05-12,20
2019-05-19,24
2019-05-26,11
2019-06-02,11
2019-06-09,24
2019-06-16,13
2019-06-23,13
2019-06-30,12
2019-07-07,6
2019-07-14,14
2019-07-21,19
2019-07-28,15
2019-08-04,22
2019-08-11,19
2019-08-18,10
2019-08-25,12
2019-09-01,39
2019-09-08,40
2019-09-15,44
2019-09-22,43
2019-09-29,51
2019-10-06,62
2019-10-13,66
2019-10-20,54
2019-10-27,72
2019-11-03,112
2019-11-10,110
2019-11-17,100
2019-11-24,96
2019-12-01,70
2019-12-08,79
2019-12-15,90
2019-12-22,28
2019-12-29,39
2020-01-05,40
2020-01-12,35
2020-01-19,39
2020-01-26,68
2020-02-02,73
2020-02-09,35
2020-02-16,26
2020-02-23,27
2020-03-01,21
2020-03-08,13
2020-03-15,1
2020-03-22,3
2020-03-29,4
2020-04-05,1
2020-04-12,1
2020-04-19,4
2020-04-26,0
2020-05-03,0
2020-05-10,0
2020-05-17,2
2020-05-24,0
2020-05-31,0
2020-06-07,1
2020-06-14,2
2020-06-21,2
2020-06-28,2
2020-07-05,3
2020-07-12,4
2020-07-19,0
2020-07-26,2
2020-08-02,2
2020-08-09,1
2020-08-16,3
2020-08-23,6
2020-08-30,2
2020-09-06,0
2020-09-13,3
2020-09-20,2
2020-09-27,4
2020-10-04,1
2020-10-11,1
2020-10-18,0
2020-10-25,1
2020-11-01,1
2020-11-08,1
2020-11-15,0
2020-11-22,2
2020-11-29,2
2020-12-06,4
2020-12-13,0
2020-12-20,0
2020-12-27,0
2021-01-03,2
2021-01-10,2
2021-01-17,5
2021-01-24,3
2021-01-31,2
2021-02-07,4
2021-02-14,3
2021-02-21,2
2021-02-28,2
2021-03-07,0
2021-03-14,2
2021-03-21,4
2021-03-28,5
2021-04-04,5
2021-04-11,4
2021-04-18,5
2021-04-25,2
2021-05-02,1
2021-05-09,3
2021-05-16,2
2021-05-23,5
2021-05-30,8
2021-06-06,7
2021-06-13,3
2021-06-20,1
2021-06-27,0
2021-07-04,5
2021-07-11,2
2021-07-18,5
2021-07-25,0
2021-08-01,0
2021-08-08,2
2021-08-15,1
2021-08-22,2
2021-08-29,1
2021-09-05,0
2021-09-12,1
2021-09-19,0
2021-09-26,0
2021-10-03,1
2021-10-10,0
2021-10-17,1
2021-10-24,2
2021-10-31,3
2021-11-07,5
2021-11-14,4
2021-11-21,0
2021-11-28,1
2021-12-05,0
2021-12-12,1
2021-12-19,1
2021-12-26,0
2022-01-02,1
2022-01-09,1
2022-01-16,0
2022-01-23,0
2022-01-30,1
2022-02-06,0
2022-02-13,0
2022-02-20,0
2022-02-27,0
2022-03-06,0
2022-03-13,1
2022-03-20,1
2022-03-27,0
2022-04-03,0
2022-04-10,1
2022-04-17,1
2022-04-24,1
2022-05-01,0
2022-05-08,2
2022-05-15,2
2022-05-22,0
2022-05-29,5
2022-06-05,0
2022-06-12,0
2022-06-19,1
2022-06-26,4
2022-07-03,1
2022-07-10,2
2022-07-17,0
2022-07-24,4
2022-07-31,2
2022-08-07,1
2022-08-14,5
2022-08-21,1
2022-08-28,0
2022-09-04,1
2022-09-11,0
2022-09-18,5
2022-09-25,1
2022-10-02,1
2022-10-09,2
2022-10-16,5
2022-10-23,2
2022-10-30,6
2022-11-06,1
2022-11-13,3
2022-11-20,4
2022-11-27,2
2022-12-04,0
2022-12-11,0
2022-12-18,0
2022-12-25,1
2023-01-01,1
2023-01-08,2
2023-01-15,4
2023-01-22,2
2023-01-29,4
2023-02-05,3
2023-02-12,1
2023-02-19,1
2023-02-26,1
2023-03-05,1
2023-03-12,0
2023-03-19,1
2023-03-26,2
2023-04-02,2
2023-04-09,1
2023-04-16,2
2023-04-23,2
2023-04-30,2
2023-05-07,3
2023-05-14,1
2023-05-21,3
2023-05-28,2
2023-06-04,1
2023-06-11,2
2023-06-18,4
2023-06-25,0
2023-07-02,1
2023-07-09,5
2023-07-16,1
2023-07-23,4
2023-07-30,3
2023-08-06,8
2023-08-13,21
2023-08-20,11
2023-08-27,23
2023-09-03,4
2023-09-10,18
2023-09-17,14
2023-09-24,16
2023-10-01,2
2023-10-08,7
2023-10-15,1
2023-10-22,1
2023-10-29,2
2023-11-05,2
2023-11-12,4
2023-11-19,2
2023-11-26,7
2023-12-03,3
2023-12-10,9
2023-12-17,13
2023-12-24,2
2023-12-31,2
2024-01-07,6
2024-01-14,6
2024-01-21,16
2024-01-28,10
2024-02-04,4
2024-02-11,18
2024-02-18,14
2024-02-25,7
2024-03-03,11
2024-03-10,18
2024-03-17,7
2024-03-24,6
2024-03-31,9
2024-04-07,5
2024-04-14,10
2024-04-21,8
2024-04-28,5
2024-05-05,7
2024-05-12,19
2024-05-19,35
2024-05-26,26
2024-06-02,36
2024-06-09,41
2024-06-16,30
2024-06-23,30
2024-06-30,23
2024-07-07,25
2024-07-14,12
2024-07-21,17
2024-07-28,11
2024-08-04,26
2024-08-11,17
2024-08-18,13
2024-08-25,21
2024-09-01,10
2024-09-08,8
2024-09-15,9
2024-09-22,14
2024-09-29,9
2024-10-06,13
2024-10-13,5
2024-10-20,5
2024-10-27,6
2024-11-03,5
2024-11-10,4
2024-11-17,2
2024-11-24,3
2024-12-01,4
2024-12-08,4
2024-12-15,3
2024-12-22,2
2024-12-29,3
2025-01-05,3
2025-01-12,4
2025-01-19,6
2025-01-26,8
2025-02-02,5
2025-02-09,9
2025-02-16,4
2025-02-23,10
2025-03-02,13
2025-03-09,12
2025-03-16,10
2025-03-23,4
2025-03-30,10
2025-04-06,12
2025-04-13,20
2025-04-20,17
2025-04-27,11
2025-05-04,18
2025-05-11,10
2025-05-18,11
2025-05-25,15
2025-06-01,18
2025-06-08,15
2025-06-15,13
2025-06-22,10
2025-06-29,7
2025-07-06,6
2025-07-13,8
2025-07-20,6
2025-07-27,5
2025-08-03,5
2025-08-10,11
2025-08-17,7
2025-08-24,7
2025-08-31,15
2025-09-07,9
2025-09-14,7
2025-09-21,10
2025-09-28,12
2025-10-05,6
2025-10-12,6
2025-10-19,7
2025-10-26,5
2025-11-02,8
2025-11-09,9
2025-11-16,5
2025-11-23,3
2025-11-30,8
2025-12-07,3
2025-12-14,5
2025-12-21,7
2025-12-28,2
2026-01-04,6
2026-01-11,28
2026-01-18,11
2026-01-25,15
2026-02-01,3
2026-02-08,27
2026-02-15,18
2026-02-22,30
2026-03-01,27
2026-03-08,23
2026-03-15,12
2026-03-22,4
2026-03-29,9
2026-04-05,17
2026-04-12,7
2026-04-19,6
2026-04-26,14
2026-05-03,10
2026-05-10,13
2026-05-17,18
2026-05-24,25
2026-05-31,25
2026-06-07,30
2026-06-14,34
2026-06-21,38
