date,value
2013-02-24,205
2013-03-03,178
2013-03-10,173
2013-03-17,174
2013-03-24,136
2013-03-31,179
2013-04-07,240
2013-04-14,206
2013-04-21,171
2013-04-28,127
2013-05-05,193
2013-05-12,181
2013-05-19,195
2013-05-26,162
2013-06-02,192
2013-06-09,177
2013-06-16,165
2013-06-23,138
2013-06-30,139
2013-07-07,110
2013-07-14,128
2013-07-21,78
2013-07-28,85
2013-08-04,57
2013-08-11,50
2013-08-18,47
2013-08-25,42
2013-09-01,54
2013-09-08,41
2013-09-15,43
2013-09-22,29
2013-09-29,27
2013-10-06,27
2013-10-13,30
2013-10-20,16
2013-10-27,16
2013-11-03,16
2013-11-10,34
2013-11-17,19
2013-11-24,41
2013-12-01,25
2013-12-08,19
2013-12-15,17
2013-12-22,15
2013-12-29,30
2014-01-05,53
2014-01-12,64
2014-01-19,59
2014-01-26,69
2014-02-02,72
2014-02-09,89
2014-02-16,78
2014-02-23,81
2014-03-02,95
2014-03-09,81
2014-03-16,113
2014-03-23,110
2014-03-30,185
2014-04-06,184
2014-04-13,172
2014-04-20,239
2014-04-27,379
2014-05-04,415
2014-05-11,468
2014-05-18,533
2014-05-25,408
2014-06-01,487
2014-06-08,398
2014-06-15,338
2014-06-22,307
2014-06-29,253
2014-07-06,223
2014-07-13,256
2014-07-20,195
2014-07-27,116
2014-08-03,112
2014-08-10,99
2014-08-17,116
2014-08-24,68
2014-08-31,81
2014-09-07,56
2014-09-14,65
2014-09-21,56
2014-09-28,39
2014-10-05,39
2014-10-12,33
2014-10-19,38
2014-10-26,36
2014-11-02,44
2014-11-09,41
2014-11-16,48
2014-11-23,37
2014-11-30,27
2014-12-07,34
2014-12-14,22
2014-12-21,23
2014-12-28,20
2015-01-04,54
2015-01-11,37
2015-01-18,52
2015-01-25,56
2015-02-01,86
2015-02-08,88
2015-02-15,97
2015-02-22,155
2015-03-01,252
2015-03-08,298
2015-03-15,460
2015-03-22,604
2015-03-29,510
2015-04-05,552
2015-04-12,625
2015-04-19,496
2015-04-26,433
2015-05-03,417
2015-05-10,404
2015-05-17,391
2015-05-24,233
2015-05-31,196
2015-06-07,182
2015-06-14,134
2015-06-21,74
2015-06-28,75
2015-07-05,69
2015-07-12,38
2015-07-19,47
2015-07-26,37
2015-08-02,29
2015-08-09,46
2015-08-16,29
2015-08-23,27
2015-08-30,17
2015-09-06,30
2015-09-13,21
2015-09-20,14
2015-09-27,22
2015-10-04,21
2015-10-11,23
2015-10-18,18
2015-10-25,25
2015-11-01,10
2015-11-08,24
2015-11-15,20
2015-11-22,31
2015-11-29,36
2015-12-06,27
2015-12-13,30
2015-12-20,30
2015-12-27,37
2016-01-03,51
2016-01-10,64
2016-01-17,73
2016-01-24,96
2016-01-31,130
2016-02-07,115
2016-02-14,121
2016-02-21,106
2016-02-28,151
2016-03-06,120
2016-03-13,151
2016-03-20,144
2016-03-27,236
2016-04-03,386
2016-04-10,468
2016-04-17,391
2016-04-24,301
2016-05-01,267
2016-05-08,286
2016-05-15,219
2016-05-22,125
2016-05-29,118
2016-06-05,102
2016-06-12,105
2016-06-19,122
2016-06-26,107
2016-07-03,76
2016-07-10,52
2016-07-17,30
2016-07-24,41
2016-07-31,43
2016-08-07,31
2016-08-14,34
2016-08-21,38
2016-08-28,26
2016-09-04,15
2016-09-11,18
2016-09-18,21
2016-09-25,20
2016-10-02,25
2016-10-09,24
2016-10-16,23
2016-10-23,12
2016-10-30,15
2016-11-06,10
2016-11-13,17
2016-11-20,20
2016-11-27,19
2016-12-04,16
2016-12-11,18
2016-12-18,23
2016-12-25,16
2017-01-01,29
2017-01-08,26
2017-01-15,42
2017-01-22,43
2017-01-29,44
2017-02-05,41
2017-02-12,50
2017-02-19,88
2017-02-26,73
2017-03-05,132
2017-03-12,120
2017-03-19,168
2017-03-26,155
2017-04-02,181
2017-04-09,210
2017-04-16,236
2017-04-23,232
2017-04-30,244
2017-05-07,307
2017-05-14,418
2017-05-21,364
2017-05-28,244
2017-06-04,219
2017-06-11,228
2017-06-18,190
2017-06-25,132
2017-07-02,155
2017-07-09,123
2017-07-16,91
2017-07-23,65
2017-07-30,67
2017-08-06,53
2017-08-13,39
2017-08-20,63
2017-08-27,64
2017-09-03,38
2017-09-10,28
2017-09-17,23
2017-09-24,17
2017-10-01,20
2017-10-08,20
2017-10-15,17
2017-10-22,11
2017-10-29,14
2017-11-05,15
2017-11-12,12
2017-11-19,13
2017-11-26,14
2017-12-03,24
2017-12-10,26
2017-12-17,28
2017-12-24,23
2017-12-31,40
2018-01-07,37
2018-01-14,64
2018-01-21,60
2018-01-28,46
2018-02-04,37
2018-02-11,58
2018-02-18,44
2018-02-25,59
2018-03-04,60
2018-03-11,76
2018-03-18,50
2018-03-25,42
2018-04-01,33
2018-04-08,43
2018-04-15,54
2018-04-22,67
2018-04-29,77
2018-05-06,76
2018-05-13,62
2018-05-20,47
2018-05-27,91
2018-06-03,59
2018-06-10,51
2018-06-17,46
2018-06-24,34
2018-07-01,36
2018-07-08,27
2018-07-15,25
2018-07-22,33
2018-07-29,33
2018-08-05,26
2018-08-12,30
2018-08-19,28
2018-08-26,22
2018-09-02,20
2018-09-09,21
2018-09-16,19
2018-09-23,13
2018-09-30,13
2018-10-07,7
2018-10-14,18
2018-10-21,12
2018-10-28,13
2018-11-04,8
2018-11-11,10
2018-11-18,11
2018-11-25,10
2018-12-02,13
2018-12-09,23
2018-12-16,28
2018-12-23,16
2018-12-30,32
2019-01-06,33
2019-01-13,48
2019-01-20,60
2019-01-27,45
2019-02-03,66
2019-02-10,51
2019-02-17,90
2019-02-24,61
2019-03-03,99
2019-03-10,149
2019-03-17,201
2019-03-24,266
2019-03-31,317
2019-04-07,304
2019-04-14,279
2019-04-21,412
2019-04-28,494
2019-05-05,521
2019-05-12,533
2019-05-19,487
2019-05-26,437
2019-06-02,459
2019-06-09,324
2019-06-16,289
2019-06-23,257
2019-06-30,282
2019-07-07,221
2019-07-14,204
2019-07-21,171
2019-07-28,115
2019-08-04,90
2019-08-11,65
2019-08-18,69
2019-08-25,69
2019-09-01,41
2019-09-08,37
2019-09-15,24
2019-09-22,25
2019-09-29,23
2019-10-06,26
2019-10-13,22
2019-10-20,21
2019-10-27,19
2019-11-03,22
2019-11-10,23
2019-11-17,19
2019-11-24,27
2019-12-01,26
2019-12-08,30
2019-12-15,16
2019-12-22,12
2019-12-29,14
2020-01-05,19
2020-01-12,23
2020-01-19,35
2020-01-26,39
2020-02-02,49
2020-02-09,56
2020-02-16,39
2020-02-23,61
2020-03-01,82
2020-03-08,107
2020-03-15,72
2020-03-22,32
2020-03-29,43
2020-04-05,58
2020-04-12,94
2020-04-19,111
2020-04-26,108
2020-05-03,99
2020-05-10,138
2020-05-17,128
2020-05-24,107
2020-05-31,82
2020-06-07,64
2020-06-14,45
2020-06-21,61
2020-06-28,39
2020-07-05,35
2020-07-12,39
2020-07-19,28
2020-07-26,36
2020-08-02,25
2020-08-09,23
2020-08-16,24
2020-08-23,18
2020-08-30,11
2020-09-06,14
2020-09-13,17
2020-09-20,17
2020-09-27,9
2020-10-04,4
2020-10-11,11
2020-10-18,8
2020-10-25,9
2020-11-01,6
2020-11-08,11
2020-11-15,17
2020-11-22,7
2020-11-29,13
2020-12-06,11
2020-12-13,10
2020-12-20,5
2020-12-27,0
2021-01-03,19
2021-01-10,25
2021-01-17,21
2021-01-24,19
2021-01-31,32
2021-02-07,38
2021-02-14,42
2021-02-21,36
2021-02-28,47
2021-03-07,50
2021-03-14,51
2021-03-21,45
2021-03-28,49
2021-04-04,70
2021-04-11,82
2021-04-18,104
2021-04-25,100
2021-05-02,107
2021-05-09,118
2021-05-16,137
2021-05-23,121
2021-05-30,165
2021-06-06,138
2021-06-13,139
2021-06-20,153
2021-06-27,109
2021-07-04,115
2021-07-11,120
2021-07-18,96
2021-07-25,165
2021-08-01,153
2021-08-08,148
2021-08-15,120
2021-08-22,90
2021-08-29,57
2021-09-05,53
2021-09-12,31
2021-09-19,33
2021-09-26,32
2021-10-03,34
2021-10-10,18
2021-10-17,6
2021-10-24,15
2021-10-31,16
2021-11-07,19
2021-11-14,15
2021-11-21,11
2021-11-28,37
2021-12-05,45
2021-12-12,38
2021-12-19,3
2021-12-26,0
2022-01-02,86
2022-01-09,131
2022-01-16,142
2022-01-23,142
2022-01-30,252
2022-02-06,332
2022-02-13,476
2022-02-20,408
2022-02-27,496
2022-03-06,819
2022-03-13,1116
2022-03-20,1677
2022-03-27,2135
2022-04-03,2201
2022-04-10,2110
2022-04-17,2873
2022-04-24,2821
2022-05-01,2126
2022-05-08,1925
2022-05-15,1468
2022-05-22,1059
2022-05-29,1193
2022-06-05,868
2022-06-12,833
2022-06-19,752
2022-06-26,648
2022-07-03,457
2022-07-10,352
2022-07-17,223
2022-07-24,126
2022-07-31,134
2022-08-07,132
2022-08-14,78
2022-08-21,59
2022-08-28,32
2022-09-04,41
2022-09-11,26
2022-09-18,19
2022-09-25,14
2022-10-02,16
2022-10-09,19
2022-10-16,17
2022-10-23,13
2022-10-30,15
2022-11-06,21
2022-11-13,24
2022-11-20,28
2022-11-27,11
2022-12-04,4
2022-12-11,1
2022-12-18,4
2022-12-25,15
2023-01-01,58
2023-01-08,57
2023-01-15,77
2023-01-22,112
2023-01-29,123
2023-02-05,161
2023-02-12,158
2023-02-19,201
2023-02-26,274
2023-03-05,298
2023-03-12,340
2023-03-19,368
2023-03-26,436
2023-04-02,363
2023-04-09,375
2023-04-16,397
2023-04-23,376
2023-04-30,357
2023-05-07,352
2023-05-14,361
2023-05-21,283
2023-05-28,257
2023-06-04,217
2023-06-11,214
2023-06-18,205
2023-06-25,141
2023-07-02,110
2023-07-09,140
2023-07-16,73
2023-07-23,74
2023-07-30,77
2023-08-06,63
2023-08-13,50
2023-08-20,48
2023-08-27,46
2023-09-03,33
2023-09-10,40
2023-09-17,33
2023-09-24,16
2023-10-01,26
2023-10-08,22
2023-10-15,29
2023-10-22,25
2023-10-29,14
2023-11-05,24
2023-11-12,26
2023-11-19,26
2023-11-26,25
2023-12-03,30
2023-12-10,30
2023-12-17,24
2023-12-24,25
2023-12-31,88
2024-01-07,137
2024-01-14,97
2024-01-21,111
2024-01-28,203
2024-02-04,321
2024-02-11,436
2024-02-18,681
2024-02-25,675
2024-03-03,817
2024-03-10,848
2024-03-17,777
2024-03-24,616
2024-03-31,814
2024-04-07,736
2024-04-14,738
2024-04-21,674
2024-04-28,541
2024-05-05,601
2024-05-12,673
2024-05-19,620
2024-05-26,497
2024-06-02,527
2024-06-09,430
2024-06-16,313
2024-06-23,201
2024-06-30,193
2024-07-07,185
2024-07-14,194
2024-07-21,161
2024-07-28,118
2024-08-04,104
2024-08-11,77
2024-08-18,80
2024-08-25,73
2024-09-01,58
2024-09-08,41
2024-09-15,33
2024-09-22,26
2024-09-29,39
2024-10-06,37
2024-10-13,43
2024-10-20,36
2024-10-27,26
2024-11-03,32
2024-11-10,33
2024-11-17,29
2024-11-24,46
2024-12-01,25
2024-12-08,38
2024-12-15,26
2024-12-22,24
2024-12-29,41
2025-01-05,68
2025-01-12,99
2025-01-19,126
2025-01-26,143
2025-02-02,168
2025-02-09,228
2025-02-16,229
2025-02-23,226
2025-03-02,241
2025-03-09,258
2025-03-16,366
2025-03-23,341
2025-03-30,426
2025-04-06,444
2025-04-13,363
2025-04-20,435
2025-04-27,403
2025-05-04,458
2025-05-11,385
2025-05-18,361
2025-05-25,291
2025-06-01,267
2025-06-08,241
2025-06-15,213
2025-06-22,196
2025-06-29,205
2025-07-06,166
2025-07-13,157
2025-07-20,134
2025-07-27,137
2025-08-03,130
2025-08-10,117
2025-08-17,117
2025-08-24,107
2025-08-31,100
2025-09-07,92
2025-09-14,77
2025-09-21,59
2025-09-28,73
2025-10-05,67
2025-10-12,65
2025-10-19,56
2025-10-26,55
2025-11-02,57
2025-11-09,45
2025-11-16,51
2025-11-23,47
2025-11-30,65
2025-12-07,59
2025-12-14,62
2025-12-21,52
2025-12-28,54
2026-01-04,192
2026-01-11,173
2026-01-18,242
2026-01-25,271
2026-02-01,376
2026-02-08,491
2026-02-15,539
2026-02-22,602
2026-03-01,719
2026-03-08,661
2026-03-15,601
2026-03-22,659
2026-03-29,637
2026-04-05,937
2026-04-12,819
2026-04-19,644
2026-04-26,783
2026-05-03,901
2026-05-10,1089
2026-05-17,1096
2026-05-24,1204
2026-05-31,1092
2026-06-07,696
2026-06-14,609
2026-06-21,380
