date,value
2016-09-04,151
2016-09-11,177
2016-09-18,144
2016-09-25,147
2016-10-02,122
2016-10-09,167
2016-10-16,203
2016-10-23,209
2016-10-30,244
2016-11-06,217
2016-11-13,294
2016-11-20,337
2016-11-27,346
2016-12-04,421
2016-12-11,365
2016-12-18,411
2016-12-25,478
2017-01-01,859
2017-01-08,1116
2017-01-15,1147
2017-01-22,1110
2017-01-29,998
2017-02-05,1113
2017-02-12,1249
2017-02-19,980
2017-02-26,1090
2017-03-05,1286
2017-03-12,1182
2017-03-19,1140
2017-03-26,1046
2017-04-02,943
2017-04-09,817
2017-04-16,907
2017-04-23,764
2017-04-30,821
2017-05-07,678
2017-05-14,593
2017-05-21,532
2017-05-28,530
2017-06-04,407
2017-06-11,307
2017-06-18,296
2017-06-25,240
2017-07-02,146
2017-07-09,134
2017-07-16,138
2017-07-23,107
2017-07-30,107
2017-08-06,110
2017-08-13,123
2017-08-20,109
2017-08-27,101
2017-09-03,114
2017-09-10,138
2017-09-17,118
2017-09-24,117
2017-10-01,147
2017-10-08,131
2017-10-15,173
2017-10-22,139
2017-10-29,142
2017-11-05,128
2017-11-12,164
2017-11-19,164
2017-11-26,183
2017-12-03,199
2017-12-10,277
2017-12-17,257
2017-12-24,223
2017-12-31,330
2018-01-07,392
2018-01-14,499
2018-01-21,553
2018-01-28,513
2018-02-04,503
2018-02-11,602
2018-02-18,577
2018-02-25,734
2018-03-04,904
2018-03-11,1000
2018-03-18,1132
2018-03-25,1229
2018-04-01,1601
2018-04-08,2119
2018-04-15,1871
2018-04-22,1393
2018-04-29,1349
2018-05-06,1199
2018-05-13,1036
2018-05-20,678
2018-05-27,459
2018-06-03,444
2018-06-10,425
2018-06-17,289
2018-06-24,255
2018-07-01,247
2018-07-08,195
2018-07-15,144
2018-07-22,127
2018-07-29,139
2018-08-05,101
2018-08-12,98
2018-08-19,132
2018-08-26,109
2018-09-02,100
2018-09-09,103
2018-09-16,130
2018-09-23,156
2018-09-30,161
2018-10-07,169
2018-10-14,195
2018-10-21,188
2018-10-28,220
2018-11-04,277
2018-11-11,284
2018-11-18,404
2018-11-25,473
2018-12-02,636
2018-12-09,896
2018-12-16,913
2018-12-23,1032
2018-12-30,1845
2019-01-06,2580
2019-01-13,3191
2019-01-20,4683
2019-01-27,5832
2019-02-03,6703
2019-02-10,8151
2019-02-17,9202
2019-02-24,10180
2019-03-03,11666
2019-03-10,15959
2019-03-17,20541
2019-03-24,23803
2019-03-31,28448
2019-04-07,30734
2019-04-14,32544
2019-04-21,40242
2019-04-28,40058
2019-05-05,40479
2019-05-12,35752
2019-05-19,30019
2019-05-26,23162
2019-06-02,15798
2019-06-09,10031
2019-06-16,6142
2019-06-23,4691
2019-06-30,3169
2019-07-07,1672
2019-07-14,1022
2019-07-21,741
2019-07-28,566
2019-08-04,423
2019-08-11,351
2019-08-18,333
2019-08-25,283
2019-09-01,319
2019-09-08,330
2019-09-15,304
2019-09-22,252
2019-09-29,261
2019-10-06,243
2019-10-13,265
2019-10-20,267
2019-10-27,249
2019-11-03,320
2019-11-10,279
2019-11-17,381
2019-11-24,394
2019-12-01,450
2019-12-08,543
2019-12-15,507
2019-12-22,360
2019-12-29,860
2020-01-05,1397
2020-01-12,1821
2020-01-19,2083
2020-01-26,2330
2020-02-02,2890
2020-02-09,3214
2020-02-16,3188
2020-02-23,3485
2020-03-01,4308
2020-03-08,4626
2020-03-15,3442
2020-03-22,3261
2020-03-29,3795
2020-04-05,4285
2020-04-12,4614
2020-04-19,4465
2020-04-26,3689
2020-05-03,3286
2020-05-10,2979
2020-05-17,2381
2020-05-24,1671
2020-05-31,1461
2020-06-07,1178
2020-06-14,1016
2020-06-21,795
2020-06-28,771
2020-07-05,642
2020-07-12,502
2020-07-19,452
2020-07-26,385
2020-08-02,321
2020-08-09,369
2020-08-16,296
2020-08-23,286
2020-08-30,271
2020-09-06,296
2020-09-13,293
2020-09-20,270
2020-09-27,264
2020-10-04,251
2020-10-11,263
2020-10-18,250
2020-10-25,199
2020-11-01,270
2020-11-08,289
2020-11-15,380
2020-11-22,382
2020-11-29,416
2020-12-06,395
2020-12-13,352
2020-12-20,227
2020-12-27,121
2021-01-03,426
2021-01-10,497
2021-01-17,520
2021-01-24,499
2021-01-31,663
2021-02-07,626
2021-02-14,722
2021-02-21,833
2021-02-28,1004
2021-03-07,1089
2021-03-14,1192
2021-03-21,954
2021-03-28,895
2021-04-04,1067
2021-04-11,865
2021-04-18,806
2021-04-25,771
2021-05-02,679
2021-05-09,704
2021-05-16,556
2021-05-23,488
2021-05-30,499
2021-06-06,458
2021-06-13,351
2021-06-20,266
2021-06-27,229
2021-07-04,175
2021-07-11,168
2021-07-18,156
2021-07-25,125
2021-08-01,105
2021-08-08,149
2021-08-15,153
2021-08-22,149
2021-08-29,122
2021-09-05,162
2021-09-12,159
2021-09-19,162
2021-09-26,168
2021-10-03,159
2021-10-10,146
2021-10-17,161
2021-10-24,213
2021-10-31,235
2021-11-07,289
2021-11-14,300
2021-11-21,340
2021-11-28,410
2021-12-05,426
2021-12-12,421
2021-12-19,259
2021-12-26,50
2022-01-02,585
2022-01-09,673
2022-01-16,767
2022-01-23,776
2022-01-30,842
2022-02-06,928
2022-02-13,1014
2022-02-20,1168
2022-02-27,1807
2022-03-06,2268
2022-03-13,3138
2022-03-20,4221
2022-03-27,4880
2022-04-03,5489
2022-04-10,6328
2022-04-17,6403
2022-04-24,6456
2022-05-01,6892
2022-05-08,5979
2022-05-15,4337
2022-05-22,2805
2022-05-29,2545
2022-06-05,2061
2022-06-12,1415
2022-06-19,1244
2022-06-26,894
2022-07-03,694
2022-07-10,623
2022-07-17,497
2022-07-24,468
2022-07-31,403
2022-08-07,357
2022-08-14,295
2022-08-21,280
2022-08-28,239
2022-09-04,286
2022-09-11,330
2022-09-18,311
2022-09-25,294
2022-10-02,348
2022-10-09,417
2022-10-16,465
2022-10-23,467
2022-10-30,357
2022-11-06,322
2022-11-13,330
2022-11-20,407
2022-11-27,386
2022-12-04,369
2022-12-11,370
2022-12-18,254
2022-12-25,764
2023-01-01,2416
2023-01-08,3153
2023-01-15,4429
2023-01-22,5352
2023-01-29,8313
2023-02-05,10749
2023-02-12,11163
2023-02-19,12774
2023-02-26,16319
2023-03-05,19620
2023-03-12,22058
2023-03-19,24687
2023-03-26,25996
2023-04-02,25018
2023-04-09,28930
2023-04-16,25888
2023-04-23,22025
2023-04-30,22246
2023-05-07,20156
2023-05-14,16231
2023-05-21,10976
2023-05-28,8365
2023-06-04,6261
2023-06-11,5242
2023-06-18,3910
2023-06-25,2582
2023-07-02,1895
2023-07-09,1506
2023-07-16,1336
2023-07-23,1126
2023-07-30,1027
2023-08-06,1021
2023-08-13,928
2023-08-20,875
2023-08-27,839
2023-09-03,707
2023-09-10,959
2023-09-17,1048
2023-09-24,1004
2023-10-01,1192
2023-10-08,1204
2023-10-15,1547
2023-10-22,1730
2023-10-29,1921
2023-11-05,2914
2023-11-12,3016
2023-11-19,4362
2023-11-26,5006
2023-12-03,5472
2023-12-10,6086
2023-12-17,4756
2023-12-24,5562
2023-12-31,18361
2024-01-07,23289
2024-01-14,35679
2024-01-21,54266
2024-01-28,75435
2024-02-04,89803
2024-02-11,102825
2024-02-18,127746
2024-02-25,134412
2024-03-03,135296
2024-03-10,136191
2024-03-17,138287
2024-03-24,103743
2024-03-31,106759
2024-04-07,97286
2024-04-14,76286
2024-04-21,60440
2024-04-28,55118
2024-05-05,45496
2024-05-12,35092
2024-05-19,26097
2024-05-26,15334
2024-06-02,10445
2024-06-09,7644
2024-06-16,5421
2024-06-23,3838
2024-06-30,2926
2024-07-07,2010
2024-07-14,1644
2024-07-21,1127
2024-07-28,1053
2024-08-04,864
2024-08-11,828
2024-08-18,945
2024-08-25,712
2024-09-01,827
2024-09-08,800
2024-09-15,893
2024-09-22,855
2024-09-29,891
2024-10-06,852
2024-10-13,842
2024-10-20,1011
2024-10-27,1131
2024-11-03,1339
2024-11-10,1539
2024-11-17,2002
2024-11-24,2223
2024-12-01,2461
2024-12-08,2610
2024-12-15,2290
2024-12-22,1746
2024-12-29,2377
2025-01-05,3276
2025-01-12,4262
2025-01-19,5448
2025-01-26,5901
2025-02-02,6833
2025-02-09,7573
2025-02-16,8538
2025-02-23,7539
2025-03-02,7679
2025-03-09,8364
2025-03-16,8383
2025-03-23,8341
2025-03-30,8099
2025-04-06,7499
2025-04-13,6353
2025-04-20,7482
2025-04-27,6637
2025-05-04,6556
2025-05-11,5533
2025-05-18,4287
2025-05-25,3133
2025-06-01,2868
2025-06-08,2120
2025-06-15,1345
2025-06-22,1102
2025-06-29,914
2025-07-06,788
2025-07-13,611
2025-07-20,624
2025-07-27,515
2025-08-03,471
2025-08-10,499
2025-08-17,595
2025-08-24,597
2025-08-31,671
2025-09-07,810
2025-09-14,795
2025-09-21,861
2025-09-28,959
2025-10-05,1015
2025-10-12,966
2025-10-19,1022
2025-10-26,1012
2025-11-02,1115
2025-11-09,1204
2025-11-16,1077
2025-11-23,1239
2025-11-30,1357
2025-12-07,1364
2025-12-14,1172
2025-12-21,1082
2025-12-28,1334
2026-01-04,3297
2026-01-11,3512
2026-01-18,3329
2026-01-25,3660
2026-02-01,4329
2026-02-08,4543
2026-02-15,5392
2026-02-22,6020
2026-03-01,7000
2026-03-08,4211
2026-03-15,3678
2026-03-22,3914
2026-03-29,3418
2026-04-05,3972
2026-04-12,3854
2026-04-19,3852
2026-04-26,3569
2026-05-03,3716
2026-05-10,3596
2026-05-17,2816
2026-05-24,2339
2026-05-31,1790
2026-06-07,1499
2026-06-14,1435
2026-06-21,1225
